time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
2.6321,0.01467,68.15,T3_safe_insertion,InsertionSequence,PierceEntry,0.2389,0.995,0.55484,1.67949,0.16072,0.5545,1.68086,0.16074,0.52755,1.78782,0.16243,0.57018,1.68282,0.161,0.62302,1.62802,0.15232,0.70165,1.54866,0.17467,0.624,1.629,0.161,0.703,1.55,0.161,196.769,86.72,197.934,186.418,197.145,196.769,85.627,353.116,30.867,0.0,0.12928,0,0.0,2.353,-17.515,-70.712,0.311,74.059,0.0,0.896,-1.237,4.625,-2.258,-5.103,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.5625
2.6846,0.01369,73.03,T3_safe_insertion,InsertionSequence,PierceEntry,0.2473,0.995,0.55546,1.67896,0.16076,0.55511,1.68033,0.16078,0.52798,1.78724,0.16227,0.57078,1.68223,0.161,0.62298,1.62798,0.15233,0.70159,1.54859,0.17466,0.624,1.629,0.161,0.703,1.55,0.161,195.957,85.911,197.123,185.71,196.326,195.957,84.817,352.462,30.77,0.0,0.13046,0,0.0,2.398,-17.579,-70.467,0.195,73.788,0.0,0.847,-1.255,4.702,-2.147,-5.182,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.615
2.7375,0.01162,86.07,T3_safe_insertion,InsertionSequence,PierceEntry,0.2557,0.995,0.55608,1.67842,0.16079,0.55573,1.67979,0.16081,0.52842,1.78666,0.16212,0.57137,1.68163,0.161,0.62293,1.62793,0.15234,0.70153,1.54853,0.17464,0.624,1.629,0.161,0.703,1.55,0.161,195.132,85.09,196.3,184.992,195.495,195.132,83.995,351.796,30.671,0.0,0.13249,0,0.0,2.443,-17.646,-70.217,0.082,73.511,0.0,0.832,-1.28,4.793,-2.122,-5.274,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.6679
2.7892,0.01333,75.03,T3_safe_insertion,InsertionSequence,PierceEntry,0.264,0.995,0.5567,1.67789,0.16082,0.55634,1.67926,0.16084,0.52885,1.78608,0.16199,0.57196,1.68104,0.161,0.62289,1.62789,0.15235,0.70147,1.54847,0.17463,0.624,1.629,0.161,0.703,1.55,0.161,194.319,84.28,195.488,184.282,194.676,194.319,83.185,351.137,30.574,0.0,0.13264,0,0.0,2.485,-17.712,-69.967,-0.025,73.235,0.0,0.788,-1.282,4.82,-2.023,-5.308,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.7196000000000002
2.8517,0.01285,77.8,T3_safe_insertion,InsertionSequence,PierceEntry,0.274,0.995,0.55744,1.67724,0.16086,0.55708,1.67861,0.16088,0.52938,1.78537,0.16183,0.57267,1.68034,0.161,0.62283,1.62783,0.15236,0.7014,1.5484,0.17461,0.624,1.629,0.161,0.703,1.55,0.161,193.33,83.297,194.501,183.418,193.68,193.33,82.2,350.333,30.455,0.0,0.13599,0,0.0,2.533,-17.793,-69.66,-0.15,72.898,0.0,0.765,-1.343,4.981,-1.977,-5.441,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.7821000000000002
2.9029,0.01097,91.19,T3_safe_insertion,InsertionSequence,PierceEntry,0.2822,0.995,0.55805,1.6767,0.1609,0.55769,1.67806,0.16091,0.5298,1.78479,0.1617,0.57324,1.67976,0.161,0.62279,1.62779,0.15238,0.70134,1.54834,0.1746,0.624,1.629,0.161,0.703,1.55,0.161,192.515,82.486,193.687,182.705,192.859,192.515,81.389,349.669,30.357,0.0,0.13732,0,0.0,2.571,-17.862,-69.405,-0.249,72.617,0.0,0.733,-1.361,5.047,-1.909,-5.514,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.8333
2.9545,0.0136,73.51,T3_safe_insertion,InsertionSequence,PierceEntry,0.2905,0.995,0.55867,1.67615,0.16093,0.55831,1.67752,0.16093,0.53023,1.78419,0.16158,0.57383,1.67917,0.161,0.62275,1.62775,0.15239,0.70128,1.54828,0.17458,0.624,1.629,0.161,0.703,1.55,0.161,191.689,81.665,192.863,181.982,192.027,191.689,80.567,348.995,30.257,0.0,0.13866,0,0.0,2.609,-17.932,-69.143,-0.346,72.33,0.0,0.702,-1.39,5.122,-1.839,-5.575,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.8849
3.0048,0.01355,73.78,T3_safe_insertion,InsertionSequence,PierceEntry,0.2985,0.995,0.55927,1.67561,0.16095,0.55891,1.67698,0.16096,0.53065,1.7836,0.16146,0.5744,1.6786,0.161,0.6227,1.6277,0.1524,0.70122,1.54822,0.17457,0.624,1.629,0.161,0.703,1.55,0.161,190.882,80.862,192.056,181.275,191.214,190.882,79.764,348.335,30.158,0.0,0.13954,0,0.0,2.643,-18.002,-68.884,-0.438,72.047,0.0,0.685,-1.4,5.161,-1.805,-5.621,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.9352
3.0575,0.01177,84.99,T3_safe_insertion,InsertionSequence,PierceEntry,0.307,0.995,0.55991,1.67505,0.16098,0.55954,1.67641,0.16099,0.53109,1.78299,0.16135,0.57499,1.67801,0.161,0.62266,1.62766,0.15241,0.70115,1.54815,0.17455,0.624,1.629,0.161,0.703,1.55,0.161,190.033,80.019,191.209,180.532,190.359,190.033,78.92,347.64,30.054,0.0,0.14184,0,0.0,2.679,-18.076,-68.608,-0.531,71.747,0.0,0.654,-1.44,5.271,-1.737,-5.722,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,2.9879000000000002
3.109,0.0134,74.63,T3_safe_insertion,InsertionSequence,PierceEntry,0.3152,0.995,0.56052,1.67449,0.16101,0.56016,1.67586,0.16101,0.53152,1.78238,0.16124,0.57558,1.67742,0.161,0.62262,1.62762,0.15243,0.70109,1.54809,0.17453,0.624,1.629,0.161,0.703,1.55,0.161,189.202,79.193,190.379,179.804,189.523,189.202,78.093,346.959,29.952,0.0,0.14337,0,0.0,2.712,-18.151,-68.335,-0.62,71.449,0.0,0.634,-1.47,5.345,-1.698,-5.785,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.0394
3.171,0.01238,80.78,T3_safe_insertion,InsertionSequence,PierceEntry,0.3251,0.995,0.56127,1.67382,0.16104,0.5609,1.67519,0.16104,0.53203,1.78165,0.16111,0.57628,1.67672,0.161,0.62256,1.62756,0.15245,0.70102,1.54802,0.17451,0.624,1.629,0.161,0.703,1.55,0.161,188.196,78.194,189.375,178.923,188.511,188.196,77.094,346.134,29.827,0.0,0.14576,0,0.0,2.75,-18.242,-68.001,-0.723,71.086,0.0,0.607,-1.511,5.454,-1.64,-5.887,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.1014
3.2215,0.01171,85.38,T3_safe_insertion,InsertionSequence,PierceEntry,0.3332,0.995,0.56188,1.67327,0.16107,0.56151,1.67464,0.16107,0.53245,1.78105,0.16102,0.57685,1.67615,0.161,0.62252,1.62752,0.15246,0.70096,1.54796,0.1745,0.624,1.629,0.161,0.703,1.55,0.161,187.376,77.38,188.556,178.205,187.685,187.376,76.279,345.462,29.724,0.0,0.14709,0,0.0,2.78,-18.319,-67.724,-0.804,70.787,0.0,0.587,-1.532,5.513,-1.599,-5.948,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.1519
3.2733,0.01214,82.35,T3_safe_insertion,InsertionSequence,PierceEntry,0.3415,0.995,0.56251,1.67271,0.16109,0.56214,1.67407,0.16109,0.53287,1.78043,0.16092,0.57744,1.67557,0.161,0.62248,1.62748,0.15248,0.7009,1.5479,0.17448,0.624,1.629,0.161,0.703,1.55,0.161,186.533,76.542,187.715,177.467,186.837,186.533,75.441,344.77,29.617,0.0,0.14886,0,0.0,2.81,-18.399,-67.436,-0.886,70.475,0.0,0.563,-1.565,5.595,-1.548,-6.023,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.2037
3.3241,0.01291,77.44,T3_safe_insertion,InsertionSequence,PierceEntry,0.3496,0.995,0.56313,1.67216,0.16112,0.56275,1.67352,0.16111,0.53329,1.77982,0.16083,0.57801,1.67499,0.161,0.62243,1.62743,0.15249,0.70084,1.54784,0.17446,0.624,1.629,0.161,0.703,1.55,0.161,185.704,75.719,186.887,176.742,186.002,185.704,74.617,344.089,29.51,0.0,0.15067,0,0.0,2.838,-18.479,-67.149,-0.963,70.166,0.0,0.545,-1.598,5.677,-1.51,-6.097,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.2545
3.375,0.0122,81.95,T3_safe_insertion,InsertionSequence,PierceEntry,0.3578,0.995,0.56375,1.6716,0.16114,0.56337,1.67296,0.16113,0.53371,1.77921,0.16074,0.57859,1.67441,0.161,0.62239,1.62739,0.15251,0.70078,1.54778,0.17444,0.624,1.629,0.161,0.703,1.55,0.161,184.873,74.894,186.057,176.014,185.166,184.873,73.791,343.406,29.403,0.0,0.15252,0,0.0,2.865,-18.56,-66.858,-1.038,69.852,0.0,0.517,-1.629,5.76,-1.447,-6.179,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.3054
3.4264,0.01293,77.35,T3_safe_insertion,InsertionSequence,PierceEntry,0.366,0.995,0.56437,1.67104,0.16116,0.56399,1.6724,0.16116,0.53413,1.77859,0.16066,0.57917,1.67383,0.161,0.62235,1.62735,0.15252,0.70072,1.54772,0.17442,0.624,1.629,0.161,0.703,1.55,0.161,184.032,74.059,185.218,175.279,184.32,184.032,72.956,342.715,29.293,0.0,0.15397,0,0.0,2.891,-18.645,-66.56,-1.112,69.532,0.0,0.503,-1.654,5.822,-1.422,-6.239,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.3568000000000002
3.4779,0.01253,79.78,T3_safe_insertion,InsertionSequence,PierceEntry,0.3742,0.995,0.565,1.67048,0.16118,0.56462,1.67184,0.16118,0.53455,1.77797,0.16057,0.57975,1.67325,0.161,0.6223,1.62731,0.15254,0.70066,1.54767,0.1744,0.624,1.629,0.161,0.703,1.55,0.161,183.189,73.223,184.376,174.543,183.472,183.189,72.119,342.022,29.182,0.0,0.15655,0,0.0,2.916,-18.731,-66.257,-1.184,69.207,0.0,0.477,-1.701,5.938,-1.362,-6.341,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.4083
3.5286,0.01353,73.89,T3_safe_insertion,InsertionSequence,PierceEntry,0.3823,0.995,0.56562,1.66992,0.1612,0.56523,1.67128,0.16119,0.53495,1.77735,0.1605,0.58032,1.67268,0.161,0.62226,1.62726,0.15256,0.70061,1.54761,0.17438,0.624,1.629,0.161,0.703,1.55,0.161,182.358,72.398,183.547,173.817,182.636,182.358,71.294,341.339,29.071,0.0,0.15812,0,0.0,2.94,-18.817,-65.955,-1.253,68.883,0.0,0.458,-1.73,6.007,-1.321,-6.407,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.459
3.5825,0.01376,72.67,T3_safe_insertion,InsertionSequence,PierceEntry,0.3909,0.995,0.56628,1.66933,0.16122,0.56589,1.67069,0.16121,0.53539,1.7767,0.16042,0.58093,1.67207,0.161,0.62222,1.62722,0.15258,0.70054,1.54754,0.17436,0.624,1.629,0.161,0.703,1.55,0.161,181.476,71.523,182.666,173.047,181.748,181.476,70.418,340.614,28.952,0.0,0.15942,0,0.0,2.964,-18.91,-65.63,-1.323,68.535,0.0,0.445,-1.748,6.057,-1.3,-6.465,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.5129
3.6328,0.01389,72.01,T3_safe_insertion,InsertionSequence,PierceEntry,0.399,0.995,0.56689,1.66878,0.16124,0.5665,1.67014,0.16123,0.53579,1.77608,0.16035,0.5815,1.6715,0.161,0.62218,1.62718,0.15259,0.70049,1.54749,0.17433,0.624,1.629,0.161,0.703,1.55,0.161,180.648,70.702,181.84,172.325,180.916,180.648,69.596,339.933,28.839,0.0,0.16151,0,0.0,2.986,-18.999,-65.322,-1.388,68.205,0.0,0.425,-1.785,6.147,-1.256,-6.55,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.5632
3.6839,0.01396,71.61,T3_safe_insertion,InsertionSequence,PierceEntry,0.4072,0.995,0.56752,1.66822,0.16126,0.56712,1.66958,0.16125,0.5362,1.77546,0.16028,0.58208,1.67092,0.161,0.62213,1.62713,0.15261,0.70043,1.54743,0.17431,0.624,1.629,0.161,0.703,1.55,0.161,179.809,69.869,181.002,171.593,180.072,179.809,68.763,339.243,28.723,0.0,0.16275,0,0.0,3.008,-19.09,-65.006,-1.452,67.868,0.0,0.413,-1.802,6.194,-1.233,-6.607,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.6143
3.7344,0.01128,88.65,T3_safe_insertion,InsertionSequence,PierceEntry,0.4153,0.995,0.56814,1.66767,0.16128,0.56774,1.66902,0.16126,0.5366,1.77484,0.16022,0.58265,1.67035,0.161,0.62209,1.62709,0.15263,0.70037,1.54737,0.17429,0.624,1.629,0.161,0.703,1.55,0.161,178.976,69.044,180.171,170.867,179.235,178.976,67.937,338.559,28.606,0.0,0.16515,0,0.0,3.028,-19.182,-64.69,-1.513,67.529,0.0,0.4,-1.837,6.289,-1.211,-6.707,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.6648
3.787,0.0122,81.99,T3_safe_insertion,InsertionSequence,PierceEntry,0.4237,0.995,0.56879,1.66709,0.16129,0.56838,1.66845,0.16128,0.53702,1.77419,0.16015,0.58325,1.66975,0.161,0.62205,1.62705,0.15265,0.70031,1.54731,0.17426,0.624,1.629,0.161,0.703,1.55,0.161,178.111,68.185,179.307,170.114,178.365,178.111,67.078,337.848,28.483,0.0,0.1681,0,0.0,3.049,-19.28,-64.356,-1.576,67.173,0.0,0.387,-1.891,6.415,-1.188,-6.817,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.7174
3.8374,0.0119,84.02,T3_safe_insertion,InsertionSequence,PierceEntry,0.4317,0.995,0.56941,1.66654,0.16131,0.569,1.66789,0.16129,0.53741,1.77357,0.16009,0.58382,1.66918,0.161,0.62201,1.62701,0.15267,0.70025,1.54725,0.17424,0.624,1.629,0.161,0.703,1.55,0.161,177.281,67.362,178.479,169.391,177.53,177.281,66.254,337.166,28.364,0.0,0.16884,0,0.0,3.068,-19.374,-64.033,-1.634,66.828,0.0,0.371,-1.896,6.439,-1.153,-6.861,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.7678000000000003
3.8877,0.01159,86.25,T3_safe_insertion,InsertionSequence,PierceEntry,0.4398,0.995,0.57003,1.66599,0.16132,0.56962,1.66734,0.16131,0.5378,1.77295,0.16003,0.58439,1.66861,0.161,0.62197,1.62697,0.15269,0.70019,1.54719,0.17422,0.624,1.629,0.161,0.703,1.55,0.161,176.451,66.54,177.651,168.67,176.696,176.451,65.432,336.485,28.244,0.0,0.17107,0,0.0,3.086,-19.47,-63.707,-1.691,66.48,0.0,0.358,-1.932,6.529,-1.128,-6.951,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.8181000000000003
3.9379,0.01167,85.66,T3_safe_insertion,InsertionSequence,PierceEntry,0.4478,0.995,0.57064,1.66544,0.16134,0.57023,1.66679,0.16132,0.5382,1.77233,0.15998,0.58495,1.66805,0.161,0.62192,1.62692,0.15271,0.70014,1.54714,0.17419,0.624,1.629,0.161,0.703,1.55,0.161,175.623,65.718,176.824,167.95,175.863,175.623,64.61,335.804,28.122,0.0,0.1729,0,0.0,3.103,-19.568,-63.377,-1.746,66.128,0.0,0.338,-1.961,6.602,-1.085,-7.029,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.8683
3.989,0.01289,77.58,T3_safe_insertion,InsertionSequence,PierceEntry,0.456,0.995,0.57128,1.66487,0.16135,0.57086,1.66623,0.16133,0.53859,1.7717,0.15993,0.58553,1.66747,0.161,0.62188,1.62688,0.15273,0.70008,1.54708,0.17417,0.624,1.629,0.161,0.703,1.55,0.161,174.778,64.881,175.981,167.216,175.014,174.778,63.772,335.11,27.996,0.0,0.1741,0,0.0,3.12,-19.668,-63.037,-1.801,65.765,0.0,0.326,-1.977,6.646,-1.064,-7.084,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.9194
4.0397,0.01303,76.76,T3_safe_insertion,InsertionSequence,PierceEntry,0.4641,0.995,0.5719,1.66432,0.16137,0.57149,1.66567,0.16135,0.53898,1.77107,0.15988,0.58611,1.66689,0.161,0.62184,1.62684,0.15275,0.70002,1.54702,0.17414,0.624,1.629,0.161,0.703,1.55,0.161,173.941,64.052,175.145,166.49,174.173,173.941,62.942,334.422,27.869,0.0,0.17637,0,0.0,3.136,-19.769,-62.698,-1.854,65.402,0.0,0.32,-2.013,6.736,-1.057,-7.175,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,3.9701
4.0901,0.01365,73.27,T3_safe_insertion,InsertionSequence,PierceEntry,0.4722,0.995,0.57253,1.66377,0.16138,0.57211,1.66512,0.16136,0.53936,1.77044,0.15983,0.58668,1.66632,0.161,0.6218,1.6268,0.15278,0.69996,1.54696,0.17411,0.624,1.629,0.161,0.703,1.55,0.161,173.109,63.227,174.315,165.768,173.337,173.109,62.117,333.739,27.742,0.0,0.17838,0,0.0,3.152,-19.871,-62.356,-1.906,65.037,0.0,0.297,-2.046,6.817,-1.005,-7.26,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.020499999999999
4.1492,0.012,83.34,T3_safe_insertion,InsertionSequence,PierceEntry,0.4816,0.995,0.57326,1.66312,0.16139,0.57283,1.66447,0.16137,0.53981,1.76971,0.15978,0.58735,1.66566,0.161,0.62175,1.62675,0.1528,0.6999,1.5469,0.17408,0.624,1.629,0.161,0.703,1.55,0.161,172.135,62.262,173.343,164.924,172.359,172.135,61.151,332.94,27.591,0.0,0.1801,0,0.0,3.169,-19.992,-61.952,-1.965,64.605,0.0,0.286,-2.063,6.874,-0.988,-7.342,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.0796
4.2112,0.01271,78.69,T3_safe_insertion,InsertionSequence,PierceEntry,0.4915,0.995,0.57403,1.66244,0.1614,0.5736,1.66379,0.16138,0.54028,1.76894,0.15972,0.58805,1.66495,0.161,0.6217,1.6267,0.15283,0.69983,1.54683,0.17405,0.624,1.629,0.161,0.703,1.55,0.161,171.108,61.245,172.318,164.035,171.327,171.108,60.133,332.097,27.429,0.0,0.18229,0,0.0,3.186,-20.121,-61.522,-2.025,64.145,0.0,0.273,-2.095,6.957,-0.964,-7.436,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.1415999999999995
4.2616,0.01241,80.6,T3_safe_insertion,InsertionSequence,PierceEntry,0.4996,0.995,0.57465,1.66189,0.16142,0.57422,1.66324,0.16139,0.54066,1.7683,0.15968,0.58862,1.66438,0.161,0.62166,1.62666,0.15285,0.69977,1.54677,0.17402,0.624,1.629,0.161,0.703,1.55,0.161,170.274,60.419,171.486,163.313,170.489,170.274,59.307,331.412,27.296,0.0,0.18406,0,0.0,3.199,-20.226,-61.17,-2.073,63.767,0.0,0.269,-2.118,7.02,-0.966,-7.513,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.191999999999999
4.3121,0.01215,82.34,T3_safe_insertion,InsertionSequence,PierceEntry,0.5077,0.995,0.57528,1.66134,0.16142,0.57485,1.66269,0.1614,0.54103,1.76767,0.15965,0.58919,1.66381,0.161,0.62162,1.62662,0.15288,0.69971,1.54671,0.17399,0.624,1.629,0.161,0.703,1.55,0.161,169.437,59.59,170.651,162.589,169.649,169.437,58.478,330.725,27.16,0.0,0.18601,0,0.0,3.212,-20.334,-60.814,-2.12,63.384,0.0,0.249,-2.144,7.093,-0.923,-7.6,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.2425
4.3638,0.01384,72.23,T3_safe_insertion,InsertionSequence,PierceEntry,0.516,0.995,0.57592,1.66078,0.16143,0.57549,1.66212,0.16141,0.54141,1.76702,0.15961,0.58977,1.66323,0.161,0.62158,1.62658,0.1529,0.69966,1.54666,0.17396,0.624,1.629,0.161,0.703,1.55,0.161,168.582,58.743,169.797,161.849,168.79,168.582,57.63,330.023,27.02,0.0,0.18768,0,0.0,3.224,-20.444,-60.446,-2.167,62.989,0.0,0.236,-2.169,7.156,-0.895,-7.673,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.2942
4.4147,0.01331,75.1,T3_safe_insertion,InsertionSequence,PierceEntry,0.5241,0.995,0.57656,1.66022,0.16144,0.57612,1.66157,0.16142,0.54179,1.76638,0.15957,0.59035,1.66265,0.161,0.62154,1.62654,0.15293,0.6996,1.5466,0.17393,0.624,1.629,0.161,0.703,1.55,0.161,167.739,57.908,168.955,161.12,167.943,167.739,56.794,329.33,26.88,0.0,0.18873,0,0.0,3.236,-20.554,-60.08,-2.212,62.595,0.0,0.225,-2.176,7.186,-0.877,-7.729,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.3450999999999995
4.4666,0.01455,68.73,T3_safe_insertion,InsertionSequence,PierceEntry,0.5324,0.995,0.57721,1.65966,0.16145,0.57676,1.661,0.16143,0.54217,1.76572,0.15954,0.59094,1.66206,0.161,0.6215,1.6265,0.15295,0.69954,1.54654,0.1739,0.624,1.629,0.161,0.703,1.55,0.161,166.878,57.056,168.097,160.377,167.079,166.878,55.942,328.624,26.735,0.0,0.19075,0,0.0,3.247,-20.668,-59.705,-2.257,62.19,0.0,0.216,-2.205,7.261,-0.863,-7.815,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.396999999999999
4.529,0.013,76.91,T3_safe_insertion,InsertionSequence,PierceEntry,0.5424,0.995,0.57799,1.65898,0.16146,0.57754,1.66032,0.16144,0.54262,1.76493,0.1595,0.59164,1.66136,0.161,0.62145,1.62645,0.15298,0.69947,1.54647,0.17387,0.624,1.629,0.161,0.703,1.55,0.161,165.843,56.031,167.064,159.484,166.04,165.843,54.917,327.774,26.558,0.0,0.19314,0,0.0,3.261,-20.805,-59.249,-2.311,61.697,0.0,0.206,-2.23,7.342,-0.85,-7.925,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.4594
4.5798,0.0135,74.09,T3_safe_insertion,InsertionSequence,PierceEntry,0.5505,0.995,0.57862,1.65842,0.16147,0.57817,1.65976,0.16144,0.54298,1.76429,0.15948,0.59222,1.66078,0.161,0.62141,1.62641,0.15301,0.69941,1.54641,0.17383,0.624,1.629,0.161,0.703,1.55,0.161,165.0,55.197,166.223,158.757,165.194,165.0,54.082,327.083,26.412,0.0,0.19475,0,0.0,3.271,-20.919,-58.875,-2.353,61.291,0.0,0.192,-2.252,7.399,-0.822,-7.999,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.510199999999999
4.6313,0.01459,68.56,T3_safe_insertion,InsertionSequence,PierceEntry,0.5588,0.995,0.57927,1.65786,0.16148,0.57882,1.6592,0.16145,0.54335,1.76364,0.15945,0.5928,1.6602,0.161,0.62137,1.62637,0.15303,0.69936,1.54636,0.1738,0.624,1.629,0.161,0.703,1.55,0.161,164.146,54.352,165.37,158.02,164.337,164.146,53.236,326.381,26.262,0.0,0.19622,0,0.0,3.28,-21.034,-58.494,-2.395,60.877,0.0,0.19,-2.264,7.446,-0.827,-8.069,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.5617
4.6902,0.01521,65.76,T3_safe_insertion,InsertionSequence,PierceEntry,0.5682,0.995,0.58001,1.65722,0.16148,0.57955,1.65856,0.16146,0.54377,1.76289,0.15942,0.59347,1.65953,0.161,0.62132,1.62632,0.15307,0.69929,1.54629,0.17377,0.624,1.629,0.161,0.703,1.55,0.161,163.169,53.385,164.396,157.178,163.356,163.169,52.269,325.579,26.088,0.0,0.19818,0,0.0,3.291,-21.167,-58.054,-2.443,60.398,0.0,0.183,-2.288,7.513,-0.821,-8.158,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.6206
4.7533,0.0151,66.22,T3_safe_insertion,InsertionSequence,PierceEntry,0.5783,0.995,0.5808,1.65654,0.16149,0.58034,1.65788,0.16146,0.54421,1.76208,0.15939,0.59418,1.65882,0.161,0.62127,1.62627,0.1531,0.69922,1.54622,0.17372,0.624,1.629,0.161,0.703,1.55,0.161,162.126,52.353,163.355,156.279,162.31,162.126,51.237,324.721,25.899,0.0,0.1994,0,0.0,3.301,-21.31,-57.58,-2.492,59.88,0.0,0.162,-2.291,7.544,-0.775,-8.231,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.6837
4.8159,0.01564,63.93,T3_safe_insertion,InsertionSequence,PierceEntry,0.5883,0.995,0.58159,1.65587,0.1615,0.58112,1.6572,0.16147,0.54464,1.76128,0.15936,0.59489,1.65811,0.161,0.62122,1.62622,0.15313,0.69915,1.54615,0.17368,0.624,1.629,0.161,0.703,1.55,0.161,161.088,51.326,162.319,155.385,161.269,161.088,50.21,323.868,25.708,0.0,0.20118,0,0.0,3.311,-21.454,-57.106,-2.541,59.36,0.0,0.149,-2.306,7.599,-0.752,-8.32,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.7463
4.8667,0.01189,84.14,T3_safe_insertion,InsertionSequence,PierceEntry,0.5964,0.995,0.58223,1.65531,0.1615,0.58175,1.65665,0.16147,0.54499,1.76063,0.15935,0.59546,1.65754,0.161,0.62118,1.62618,0.15316,0.6991,1.5461,0.17365,0.624,1.629,0.161,0.703,1.55,0.161,160.243,50.491,161.476,154.657,160.421,160.243,49.374,323.173,25.551,0.0,0.20292,0,0.0,3.319,-21.57,-56.719,-2.579,58.934,0.0,0.144,-2.313,7.649,-0.753,-8.41,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.7970999999999995
4.9177,0.01204,83.08,T3_safe_insertion,InsertionSequence,PierceEntry,0.6046,0.995,0.58287,1.65476,0.1615,0.58239,1.6561,0.16148,0.54534,1.75997,0.15933,0.59604,1.65696,0.161,0.62114,1.62614,0.15319,0.69904,1.54604,0.17361,0.624,1.629,0.161,0.703,1.55,0.161,159.395,49.653,160.63,153.927,159.571,159.395,48.535,322.475,25.391,0.0,0.20408,0,0.0,3.326,-21.688,-56.329,-2.617,58.503,0.0,0.135,-2.321,7.681,-0.738,-8.473,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.8481
4.9716,0.01317,75.91,T3_safe_insertion,InsertionSequence,PierceEntry,0.6132,0.995,0.58355,1.65418,0.16151,0.58307,1.65551,0.16148,0.54571,1.75928,0.15931,0.59665,1.65635,0.161,0.6211,1.6261,0.15322,0.69898,1.54598,0.17358,0.624,1.629,0.161,0.703,1.55,0.161,158.499,48.767,159.736,153.155,158.672,158.499,47.649,321.738,25.22,0.0,0.20528,0,0.0,3.333,-21.813,-55.914,-2.657,58.043,0.0,0.129,-2.327,7.712,-0.734,-8.537,0.0,0,0,1,project4_multircm_20260714_193548_422.csv,4.901999999999999
