time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,task2_q4_limit_active,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm,log_file,time_rel_s
2.6782,0.00897,111.5,T3_safe_insertion,InsertionSequence,PierceEntry,0.2398,0.995,0.55493,1.67942,0.16072,0.55458,1.68079,0.16075,0.52761,1.78774,0.16241,0.57025,1.68275,0.161,0.62298,1.62798,0.15233,0.7016,1.5486,0.17466,0.624,1.629,0.161,0.703,1.55,0.161,196.661,86.612,197.826,186.333,197.031,196.661,85.519,353.026,30.855,0.0,0.12959,0,0.0,2.356,-17.519,-70.687,0.301,74.028,0.0,0.886,-1.237,4.639,-2.235,-5.128,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.5686999999999998
2.7329,0.00905,110.54,T3_safe_insertion,InsertionSequence,PierceEntry,0.2486,0.995,0.55557,1.67887,0.16076,0.55522,1.68024,0.16078,0.52806,1.78714,0.16226,0.57087,1.68213,0.161,0.62294,1.62794,0.15234,0.70154,1.54854,0.17464,0.624,1.629,0.161,0.703,1.55,0.161,195.814,85.768,196.98,185.596,196.177,195.814,84.674,352.344,30.754,0.0,0.13048,0,0.0,2.404,-17.587,-70.431,0.181,73.745,0.0,0.849,-1.245,4.694,-2.155,-5.191,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.6233999999999997
2.79,0.00928,107.72,T3_safe_insertion,InsertionSequence,PierceEntry,0.2577,0.995,0.55624,1.67828,0.1608,0.55589,1.67965,0.16081,0.52854,1.78651,0.1621,0.57151,1.68149,0.161,0.62289,1.62789,0.15235,0.70147,1.54847,0.17463,0.624,1.629,0.161,0.703,1.55,0.161,194.922,84.88,196.09,184.818,195.279,194.922,83.786,351.623,30.647,0.0,0.13245,0,0.0,2.451,-17.659,-70.16,0.061,73.445,0.0,0.817,-1.279,4.798,-2.087,-5.283,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.6805
2.8467,0.00958,104.35,T3_safe_insertion,InsertionSequence,PierceEntry,0.2668,0.995,0.55691,1.6777,0.16083,0.55656,1.67907,0.16085,0.52901,1.78587,0.16195,0.57215,1.68085,0.161,0.62284,1.62784,0.15236,0.7014,1.5484,0.17461,0.624,1.629,0.161,0.703,1.55,0.161,194.029,83.992,195.198,184.039,194.38,194.029,82.896,350.899,30.54,0.0,0.13395,0,0.0,2.497,-17.732,-69.885,-0.056,73.142,0.0,0.791,-1.302,4.873,-2.036,-5.356,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.7371999999999996
2.9014,0.00876,114.13,T3_safe_insertion,InsertionSequence,PierceEntry,0.2755,0.995,0.55756,1.67712,0.16087,0.55721,1.67849,0.16088,0.52947,1.78525,0.16181,0.57277,1.68023,0.161,0.62279,1.62779,0.15238,0.70134,1.54834,0.1746,0.624,1.629,0.161,0.703,1.55,0.161,193.162,83.129,194.333,183.281,193.506,193.162,82.033,350.194,30.436,0.0,0.13564,0,0.0,2.539,-17.803,-69.616,-0.165,72.845,0.0,0.756,-1.329,4.962,-1.958,-5.441,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.7919
2.9578,0.00961,104.07,T3_safe_insertion,InsertionSequence,PierceEntry,0.2846,0.995,0.55824,1.67653,0.1609,0.55788,1.6779,0.16091,0.52994,1.7846,0.16167,0.57341,1.67959,0.161,0.62274,1.62774,0.15239,0.70127,1.54827,0.17458,0.624,1.629,0.161,0.703,1.55,0.161,192.264,82.237,193.436,182.496,192.602,192.264,81.139,349.462,30.328,0.0,0.13716,0,0.0,2.581,-17.879,-69.334,-0.273,72.535,0.0,0.728,-1.356,5.039,-1.899,-5.513,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.8483
3.0134,0.01068,93.65,T3_safe_insertion,InsertionSequence,PierceEntry,0.2935,0.995,0.5589,1.67594,0.16094,0.55854,1.6773,0.16094,0.5304,1.78396,0.16154,0.57404,1.67896,0.161,0.6227,1.6277,0.1524,0.70121,1.54821,0.17456,0.624,1.629,0.161,0.703,1.55,0.161,191.373,81.351,192.547,181.715,191.704,191.373,80.253,348.735,30.219,0.0,0.13927,0,0.0,2.62,-17.955,-69.05,-0.377,72.225,0.0,0.701,-1.397,5.145,-1.841,-5.601,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.9038999999999997
3.0702,0.00969,103.15,T3_safe_insertion,InsertionSequence,PierceEntry,0.3025,0.995,0.55959,1.67533,0.16097,0.55922,1.6767,0.16097,0.53087,1.7833,0.16141,0.57468,1.67832,0.161,0.62265,1.62765,0.15242,0.70114,1.54814,0.17455,0.624,1.629,0.161,0.703,1.55,0.161,190.461,80.444,191.636,180.917,190.786,190.461,79.345,347.989,30.108,0.0,0.14098,0,0.0,2.659,-18.035,-68.756,-0.48,71.903,0.0,0.67,-1.425,5.229,-1.772,-5.682,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,2.9606999999999997
3.1265,0.00937,106.67,T3_safe_insertion,InsertionSequence,PierceEntry,0.3115,0.995,0.56026,1.67473,0.161,0.5599,1.67609,0.161,0.53134,1.78264,0.16129,0.57532,1.67768,0.161,0.6226,1.6276,0.15243,0.70107,1.54807,0.17453,0.624,1.629,0.161,0.703,1.55,0.161,189.553,79.542,190.729,180.122,189.872,189.553,78.442,347.246,29.996,0.0,0.14288,0,0.0,2.696,-18.115,-68.459,-0.578,71.581,0.0,0.636,-1.46,5.322,-1.697,-5.768,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.017
3.1811,0.00935,106.96,T3_safe_insertion,InsertionSequence,PierceEntry,0.3203,0.995,0.56092,1.67414,0.16103,0.56055,1.6755,0.16103,0.53179,1.78199,0.16118,0.57594,1.67706,0.161,0.62255,1.62755,0.15245,0.70101,1.54801,0.17451,0.624,1.629,0.161,0.703,1.55,0.161,188.668,78.663,189.846,179.347,188.981,188.668,77.563,346.52,29.887,0.0,0.14502,0,0.0,2.73,-18.195,-68.167,-0.67,71.263,0.0,0.611,-1.499,5.423,-1.644,-5.857,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.0715999999999997
3.2371,0.00904,110.67,T3_safe_insertion,InsertionSequence,PierceEntry,0.3292,0.995,0.5616,1.67353,0.16106,0.56123,1.67489,0.16106,0.53226,1.78133,0.16107,0.57657,1.67643,0.161,0.62251,1.62751,0.15246,0.70094,1.54795,0.17449,0.624,1.629,0.161,0.703,1.55,0.161,187.759,77.76,188.939,178.552,188.067,187.759,76.66,345.775,29.773,0.0,0.1464,0,0.0,2.765,-18.279,-67.862,-0.763,70.932,0.0,0.596,-1.519,5.481,-1.617,-5.92,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.1275999999999997
3.293,0.01003,99.65,T3_safe_insertion,InsertionSequence,PierceEntry,0.3382,0.995,0.56227,1.67292,0.16108,0.5619,1.67429,0.16108,0.53272,1.78066,0.16096,0.5772,1.6758,0.161,0.62246,1.62746,0.15248,0.70088,1.54788,0.17447,0.624,1.629,0.161,0.703,1.55,0.161,186.852,76.859,188.033,177.757,187.153,186.852,75.757,345.03,29.658,0.0,0.14841,0,0.0,2.797,-18.365,-67.553,-0.851,70.599,0.0,0.571,-1.557,5.575,-1.565,-6.002,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.1835
3.3441,0.01115,89.68,T3_safe_insertion,InsertionSequence,PierceEntry,0.3464,0.995,0.56289,1.67237,0.16111,0.56252,1.67373,0.1611,0.53314,1.78005,0.16087,0.57778,1.67522,0.161,0.62242,1.62742,0.1525,0.70082,1.54782,0.17445,0.624,1.629,0.161,0.703,1.55,0.161,186.019,76.032,187.202,177.028,186.315,186.019,74.93,344.347,29.552,0.0,0.15008,0,0.0,2.825,-18.445,-67.266,-0.929,70.289,0.0,0.549,-1.589,5.653,-1.515,-6.072,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.2346
3.4025,0.00849,117.81,T3_safe_insertion,InsertionSequence,PierceEntry,0.3557,0.995,0.5636,1.67173,0.16113,0.56322,1.67309,0.16113,0.53361,1.77935,0.16077,0.57844,1.67456,0.161,0.62237,1.62737,0.15252,0.70075,1.54775,0.17443,0.624,1.629,0.161,0.703,1.55,0.161,185.066,75.086,186.251,176.195,185.356,185.066,73.984,343.564,29.429,0.0,0.15214,0,0.0,2.857,-18.538,-66.934,-1.016,69.931,0.0,0.522,-1.619,5.741,-1.459,-6.166,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.2929999999999997
3.4585,0.00989,101.08,T3_safe_insertion,InsertionSequence,PierceEntry,0.3647,0.995,0.56429,1.67112,0.16116,0.5639,1.67248,0.16115,0.53407,1.77868,0.16067,0.57908,1.67393,0.161,0.62232,1.62732,0.15253,0.70069,1.54769,0.17441,0.624,1.629,0.161,0.703,1.55,0.161,184.15,74.177,185.336,175.394,184.435,184.15,73.074,342.811,29.31,0.0,0.15404,0,0.0,2.885,-18.629,-66.61,-1.097,69.582,0.0,0.503,-1.654,5.825,-1.42,-6.241,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.3489999999999998
3.5121,0.01087,91.96,T3_safe_insertion,InsertionSequence,PierceEntry,0.3732,0.995,0.56494,1.67053,0.16118,0.56455,1.67189,0.16117,0.53451,1.77803,0.16059,0.57968,1.67332,0.161,0.62228,1.62728,0.15255,0.70063,1.54763,0.17439,0.624,1.629,0.161,0.703,1.55,0.161,183.273,73.306,184.46,174.627,183.552,183.273,72.202,342.09,29.194,0.0,0.15562,0,0.0,2.912,-18.718,-66.296,-1.172,69.245,0.0,0.484,-1.682,5.894,-1.381,-6.308,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.4026
3.5705,0.01064,94.01,T3_safe_insertion,InsertionSequence,PierceEntry,0.3826,0.995,0.56565,1.66989,0.1612,0.56526,1.67126,0.16119,0.53498,1.77732,0.1605,0.58034,1.67266,0.161,0.62223,1.62723,0.15257,0.70056,1.54756,0.17436,0.624,1.629,0.161,0.703,1.55,0.161,182.317,72.358,183.506,173.792,182.591,182.317,71.253,341.305,29.067,0.0,0.15781,0,0.0,2.94,-18.818,-65.948,-1.252,68.872,0.0,0.471,-1.718,5.984,-1.358,-6.397,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.461
3.6233,0.00951,105.15,T3_safe_insertion,InsertionSequence,PierceEntry,0.391,0.995,0.5663,1.66932,0.16122,0.56591,1.67067,0.16121,0.5354,1.77668,0.16042,0.58094,1.67206,0.161,0.62218,1.62718,0.15259,0.7005,1.5475,0.17434,0.624,1.629,0.161,0.703,1.55,0.161,181.449,71.496,182.639,173.034,181.717,181.449,70.391,340.591,28.949,0.0,0.15973,0,0.0,2.964,-18.909,-65.629,-1.322,68.53,0.0,0.45,-1.748,6.065,-1.313,-6.48,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.5138
3.6759,0.00877,114.04,T3_safe_insertion,InsertionSequence,PierceEntry,0.3995,0.995,0.56694,1.66874,0.16124,0.56655,1.6701,0.16123,0.53583,1.77604,0.16035,0.58154,1.67146,0.161,0.62214,1.62714,0.15261,0.70044,1.54744,0.17432,0.624,1.629,0.161,0.703,1.55,0.161,180.582,70.637,181.775,172.278,180.846,180.582,69.531,339.879,28.831,0.0,0.16218,0,0.0,2.987,-19.002,-65.306,-1.39,68.185,0.0,0.43,-1.79,6.169,-1.27,-6.579,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.5664
3.729,0.00919,108.76,T3_safe_insertion,InsertionSequence,PierceEntry,0.408,0.995,0.56759,1.66815,0.16126,0.5672,1.66951,0.16125,0.53625,1.77539,0.16028,0.58214,1.67086,0.161,0.6221,1.6271,0.15263,0.70038,1.54738,0.17429,0.624,1.629,0.161,0.703,1.55,0.161,179.709,69.77,180.902,171.516,179.967,179.709,68.664,339.16,28.71,0.0,0.16329,0,0.0,3.009,-19.097,-64.978,-1.456,67.834,0.0,0.411,-1.806,6.213,-1.231,-6.632,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.6195
3.782,0.00831,120.34,T3_safe_insertion,InsertionSequence,PierceEntry,0.4164,0.995,0.56824,1.66757,0.16128,0.56784,1.66893,0.16127,0.53667,1.77474,0.16021,0.58273,1.67027,0.161,0.62205,1.62705,0.15265,0.70031,1.54732,0.17427,0.624,1.629,0.161,0.703,1.55,0.161,178.837,68.906,180.033,170.757,179.091,178.837,67.799,338.444,28.588,0.0,0.166,0,0.0,3.031,-19.194,-64.646,-1.521,67.479,0.0,0.397,-1.851,6.325,-1.204,-6.739,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.6725
3.8383,0.00927,107.89,T3_safe_insertion,InsertionSequence,PierceEntry,0.4254,0.995,0.56894,1.66696,0.1613,0.56853,1.66831,0.16128,0.53711,1.77405,0.16014,0.58337,1.66963,0.161,0.62201,1.62701,0.15267,0.70025,1.54725,0.17424,0.624,1.629,0.161,0.703,1.55,0.161,177.91,67.986,179.107,169.949,178.158,177.91,66.879,337.682,28.456,0.0,0.1673,0,0.0,3.052,-19.298,-64.288,-1.588,67.097,0.0,0.387,-1.87,6.374,-1.19,-6.796,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.7287999999999997
3.8906,0.00906,110.43,T3_safe_insertion,InsertionSequence,PierceEntry,0.4338,0.995,0.56958,1.66638,0.16131,0.56917,1.66774,0.1613,0.53752,1.7734,0.16008,0.58396,1.66904,0.161,0.62196,1.62696,0.15269,0.70019,1.54719,0.17422,0.624,1.629,0.161,0.703,1.55,0.161,177.048,67.132,178.247,169.2,177.292,177.048,66.024,336.974,28.332,0.0,0.16957,0,0.0,3.072,-19.397,-63.952,-1.648,66.738,0.0,0.36,-1.909,6.47,-1.126,-6.892,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.7811
3.9408,0.00895,111.79,T3_safe_insertion,InsertionSequence,PierceEntry,0.4418,0.995,0.5702,1.66583,0.16133,0.56979,1.66719,0.16131,0.53792,1.77278,0.16002,0.58453,1.66847,0.161,0.62192,1.62692,0.15271,0.70013,1.54713,0.17419,0.624,1.629,0.161,0.703,1.55,0.161,176.22,66.311,177.421,168.48,176.46,176.22,65.203,336.294,28.211,0.0,0.17128,0,0.0,3.09,-19.493,-63.625,-1.704,66.389,0.0,0.352,-1.933,6.534,-1.115,-6.964,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.8312999999999997
3.9966,0.00832,120.13,T3_safe_insertion,InsertionSequence,PierceEntry,0.4508,0.995,0.57089,1.66522,0.16134,0.57047,1.66657,0.16133,0.53835,1.77209,0.15996,0.58516,1.66784,0.161,0.62188,1.62688,0.15274,0.70007,1.54707,0.17416,0.624,1.629,0.161,0.703,1.55,0.161,175.301,65.399,176.502,167.68,175.535,175.301,64.29,335.538,28.076,0.0,0.17376,0,0.0,3.109,-19.601,-63.258,-1.765,65.997,0.0,0.335,-1.971,6.633,-1.082,-7.067,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.8870999999999998
4.0512,0.00799,125.11,T3_safe_insertion,InsertionSequence,PierceEntry,0.4595,0.995,0.57156,1.66462,0.16136,0.57115,1.66597,0.16134,0.53877,1.77141,0.15991,0.58578,1.66722,0.161,0.62183,1.62683,0.15276,0.70001,1.54701,0.17414,0.624,1.629,0.161,0.703,1.55,0.161,174.397,64.504,175.601,166.896,174.627,174.397,63.394,334.796,27.94,0.0,0.17512,0,0.0,3.126,-19.709,-62.894,-1.823,65.608,0.0,0.319,-1.97,6.67,-1.052,-7.148,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.9416999999999995
4.1076,0.00939,106.53,T3_safe_insertion,InsertionSequence,PierceEntry,0.4685,0.995,0.57226,1.664,0.16137,0.57184,1.66536,0.16135,0.5392,1.77071,0.15985,0.58642,1.66658,0.161,0.62179,1.62679,0.15278,0.69994,1.54694,0.17411,0.624,1.629,0.161,0.703,1.55,0.161,173.466,63.581,174.671,166.088,173.692,173.466,62.471,334.031,27.799,0.0,0.17793,0,0.0,3.144,-19.822,-62.514,-1.882,65.202,0.0,0.301,-2.039,6.798,-1.013,-7.241,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,3.9980999999999995
4.1624,0.00964,103.72,T3_safe_insertion,InsertionSequence,PierceEntry,0.4773,0.995,0.57294,1.66341,0.16139,0.57251,1.66476,0.16137,0.53962,1.77003,0.1598,0.58704,1.66596,0.161,0.62174,1.62674,0.15281,0.69988,1.54688,0.17408,0.624,1.629,0.161,0.703,1.55,0.161,172.561,62.685,173.769,165.303,172.783,172.561,61.574,333.288,27.66,0.0,0.17948,0,0.0,3.16,-19.933,-62.142,-1.937,64.804,0.0,0.3,-2.056,6.852,-1.021,-7.311,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.0529
4.2186,0.00951,105.13,T3_safe_insertion,InsertionSequence,PierceEntry,0.4863,0.995,0.57363,1.66279,0.1614,0.57321,1.66414,0.16138,0.54005,1.76933,0.15975,0.58767,1.66533,0.161,0.6217,1.6267,0.15283,0.69982,1.54682,0.17405,0.624,1.629,0.161,0.703,1.55,0.161,171.632,61.764,172.841,164.498,171.849,171.632,60.652,332.525,27.514,0.0,0.18128,0,0.0,3.176,-20.049,-61.755,-1.993,64.39,0.0,0.281,-2.079,6.918,-0.981,-7.392,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.109100000000001
4.2728,0.0087,114.9,T3_safe_insertion,InsertionSequence,PierceEntry,0.495,0.995,0.57431,1.6622,0.16141,0.57388,1.66354,0.16139,0.54045,1.76865,0.15971,0.58829,1.66471,0.161,0.62165,1.62665,0.15286,0.69976,1.54676,0.17402,0.624,1.629,0.161,0.703,1.55,0.161,170.733,60.874,171.944,163.72,170.946,170.733,59.762,331.787,27.372,0.0,0.1832,0,0.0,3.191,-20.162,-61.378,-2.045,63.985,0.0,0.254,-2.106,6.991,-0.916,-7.48,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.1633000000000004
4.3295,0.00932,107.34,T3_safe_insertion,InsertionSequence,PierceEntry,0.504,0.995,0.57501,1.66158,0.16142,0.57458,1.66292,0.1614,0.54088,1.76794,0.15966,0.58893,1.66407,0.161,0.62161,1.62661,0.15288,0.69969,1.54669,0.17398,0.624,1.629,0.161,0.703,1.55,0.161,169.796,59.946,171.009,162.909,170.005,169.796,58.833,331.018,27.221,0.0,0.18555,0,0.0,3.206,-20.281,-60.98,-2.098,63.559,0.0,0.255,-2.139,7.078,-0.934,-7.577,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.220000000000001
4.3834,0.00898,111.4,T3_safe_insertion,InsertionSequence,PierceEntry,0.5126,0.995,0.57568,1.66099,0.16143,0.57525,1.66234,0.16141,0.54128,1.76727,0.15962,0.58954,1.66346,0.161,0.62156,1.62656,0.15291,0.69963,1.54663,0.17395,0.624,1.629,0.161,0.703,1.55,0.161,168.904,59.062,170.119,162.138,169.109,168.904,57.949,330.286,27.076,0.0,0.18717,0,0.0,3.219,-20.396,-60.598,-2.147,63.148,0.0,0.246,-2.158,7.134,-0.919,-7.652,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.2739
4.4398,0.00957,104.44,T3_safe_insertion,InsertionSequence,PierceEntry,0.5217,0.995,0.57639,1.66037,0.16144,0.57595,1.66172,0.16142,0.54169,1.76656,0.15959,0.59018,1.66282,0.161,0.62152,1.62652,0.15294,0.69957,1.54657,0.17392,0.624,1.629,0.161,0.703,1.55,0.161,167.969,58.136,169.186,161.33,168.171,167.969,57.023,329.518,26.921,0.0,0.18883,0,0.0,3.232,-20.518,-60.194,-2.198,62.713,0.0,0.233,-2.177,7.191,-0.896,-7.729,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.3303
4.495,0.00913,109.52,T3_safe_insertion,InsertionSequence,PierceEntry,0.5305,0.995,0.57707,1.65977,0.16145,0.57663,1.66112,0.16143,0.54209,1.76586,0.15955,0.5908,1.6622,0.161,0.62148,1.62648,0.15296,0.69951,1.54651,0.17389,0.624,1.629,0.161,0.703,1.55,0.161,167.055,57.231,168.274,160.54,167.253,167.055,56.118,328.768,26.767,0.0,0.19043,0,0.0,3.245,-20.638,-59.796,-2.246,62.283,0.0,0.215,-2.195,7.245,-0.857,-7.807,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.3855
4.551,0.01077,92.83,T3_safe_insertion,InsertionSequence,PierceEntry,0.5395,0.995,0.57777,1.65916,0.16146,0.57733,1.66051,0.16143,0.5425,1.76515,0.15952,0.59144,1.66156,0.161,0.62143,1.62643,0.15299,0.69945,1.54645,0.17385,0.624,1.629,0.161,0.703,1.55,0.161,166.129,56.314,167.349,159.74,166.323,166.129,55.2,328.008,26.609,0.0,0.19254,0,0.0,3.257,-20.762,-59.388,-2.295,61.842,0.0,0.217,-2.223,7.321,-0.876,-7.896,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.4415000000000004
4.6101,0.00986,101.37,T3_safe_insertion,InsertionSequence,PierceEntry,0.5489,0.995,0.57851,1.65852,0.16147,0.57806,1.65986,0.16144,0.54292,1.76441,0.15948,0.5921,1.6609,0.161,0.62138,1.62638,0.15302,0.69938,1.54638,0.17382,0.624,1.629,0.161,0.703,1.55,0.161,165.149,55.344,166.371,158.895,165.339,165.149,54.229,327.203,26.44,0.0,0.19436,0,0.0,3.268,-20.893,-58.954,-2.344,61.372,0.0,0.194,-2.241,7.381,-0.825,-7.986,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.5006
4.666,0.00933,107.17,T3_safe_insertion,InsertionSequence,PierceEntry,0.5579,0.995,0.57921,1.65791,0.16147,0.57876,1.65925,0.16145,0.54332,1.7637,0.15945,0.59274,1.66026,0.161,0.62134,1.62634,0.15305,0.69932,1.54632,0.17378,0.624,1.629,0.161,0.703,1.55,0.161,164.222,54.427,165.447,158.096,164.409,164.222,53.312,326.442,26.278,0.0,0.19583,0,0.0,3.279,-21.018,-58.54,-2.39,60.923,0.0,0.187,-2.253,7.426,-0.818,-8.061,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.556500000000001
4.7217,0.00915,109.26,T3_safe_insertion,InsertionSequence,PierceEntry,0.5668,0.995,0.57991,1.65731,0.16148,0.57945,1.65865,0.16146,0.54372,1.76299,0.15942,0.59337,1.65963,0.161,0.6213,1.6263,0.15308,0.69926,1.54626,0.17374,0.624,1.629,0.161,0.703,1.55,0.161,163.298,53.512,164.524,157.298,163.481,163.298,52.397,325.682,26.113,0.0,0.1978,0,0.0,3.289,-21.143,-58.125,-2.435,60.471,0.0,0.18,-2.273,7.492,-0.811,-8.152,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.6122000000000005
4.7782,0.00949,105.36,T3_safe_insertion,InsertionSequence,PierceEntry,0.5758,0.995,0.58062,1.65669,0.16149,0.58016,1.65803,0.16146,0.54411,1.76226,0.1594,0.59401,1.65899,0.161,0.62125,1.62625,0.15311,0.6992,1.5462,0.17371,0.624,1.629,0.161,0.703,1.55,0.161,162.359,52.584,163.588,156.49,162.54,162.359,51.468,324.911,25.944,0.0,0.19864,0,0.0,3.299,-21.272,-57.701,-2.48,60.007,0.0,0.162,-2.273,7.51,-0.771,-8.206,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.6687
4.8324,0.00899,111.24,T3_safe_insertion,InsertionSequence,PierceEntry,0.5845,0.995,0.5813,1.65611,0.16149,0.58084,1.65744,0.16147,0.54449,1.76157,0.15938,0.59462,1.65838,0.161,0.62121,1.62621,0.15314,0.69914,1.54614,0.17367,0.624,1.629,0.161,0.703,1.55,0.161,161.458,51.692,162.688,155.713,161.635,161.458,50.576,324.17,25.779,0.0,0.20085,0,0.0,3.307,-21.396,-57.29,-2.522,59.557,0.0,0.156,-2.299,7.586,-0.768,-8.305,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.7229
4.8896,0.00919,108.84,T3_safe_insertion,InsertionSequence,PierceEntry,0.5936,0.995,0.58202,1.65549,0.1615,0.58155,1.65682,0.16147,0.54489,1.76084,0.15935,0.59527,1.65773,0.161,0.62117,1.62617,0.15317,0.69907,1.54607,0.17363,0.624,1.629,0.161,0.703,1.55,0.161,160.509,50.755,161.742,154.896,160.684,160.509,49.637,323.391,25.604,0.0,0.20228,0,0.0,3.316,-21.527,-56.856,-2.566,59.08,0.0,0.151,-2.307,7.627,-0.768,-8.38,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.7801
4.946,0.00852,117.33,T3_safe_insertion,InsertionSequence,PierceEntry,0.6027,0.995,0.58274,1.65488,0.1615,0.58226,1.65621,0.16148,0.54527,1.76011,0.15933,0.5959,1.6571,0.161,0.62112,1.62612,0.15321,0.69901,1.54601,0.1736,0.624,1.629,0.161,0.703,1.55,0.161,159.572,49.828,160.807,154.089,159.744,159.572,48.71,322.619,25.428,0.0,0.20407,0,0.0,3.324,-21.657,-56.424,-2.608,58.604,0.0,0.142,-2.321,7.682,-0.758,-8.469,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.8365
5.0015,0.00835,119.73,T3_safe_insertion,InsertionSequence,PierceEntry,0.6115,0.995,0.58344,1.65428,0.16151,0.58296,1.65561,0.16148,0.54565,1.75939,0.15931,0.59653,1.65647,0.161,0.62108,1.62608,0.15324,0.69895,1.54595,0.17356,0.624,1.629,0.161,0.703,1.55,0.161,158.649,48.915,159.886,153.294,158.819,158.649,47.798,321.86,25.252,0.0,0.2051,0,0.0,3.332,-21.785,-55.998,-2.649,58.132,0.0,0.139,-2.321,7.704,-0.761,-8.53,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.892
5.0589,0.00957,104.49,T3_safe_insertion,InsertionSequence,PierceEntry,0.6207,0.995,0.58416,1.65366,0.16151,0.58368,1.65499,0.16148,0.54604,1.75865,0.1593,0.59718,1.65582,0.161,0.62104,1.62604,0.15327,0.69889,1.54589,0.17352,0.624,1.629,0.161,0.703,1.55,0.161,157.695,47.973,158.934,152.472,157.862,157.695,46.855,321.074,25.068,0.0,0.20668,0,0.0,3.339,-21.918,-55.554,-2.691,57.639,0.0,0.118,-2.335,7.753,-0.712,-8.611,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,4.949400000000001
5.1143,0.00799,125.18,T3_safe_insertion,InsertionSequence,PierceEntry,0.6296,0.995,0.58486,1.65306,0.16151,0.58438,1.65439,0.16149,0.54641,1.75793,0.15928,0.59781,1.65519,0.161,0.62099,1.62599,0.1533,0.69883,1.54583,0.17348,0.624,1.629,0.161,0.703,1.55,0.161,156.773,47.061,158.014,151.678,156.938,156.773,45.943,320.314,24.888,0.0,0.20767,0,0.0,3.345,-22.047,-55.124,-2.731,57.159,0.0,0.116,-2.312,7.757,-0.723,-8.69,0.0,0,0,1,project4_multircm_20260716_121041_177.csv,5.0048
