time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,entry_error_mm,target_error_mm,needle_skull_violation_mm,lambda,stage,valid_post_insertion_context,source_file,fps_est,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
1.20204,InsertToTarget,Double,4.74976,4.61693,0.82874,160.2588,160.2588,0.00694,4.63197,0.82874,0.0,0.0,0.0,0.99714,1.0,6,6,1,0.62019,1.04526,0.05982,0.82164,0.69972,0.06445,0.82,0.7,0.06,0.9,0.56,0.06,-2.16665,-33.73919,78.33997,-105.0767,-58.34772,123.6557,4.61693,160.2588,0.0,0.99714,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,25.933609958506274,Task3_Insertion,0.0,0.8289575417449044,2.3328197160697086,2.332880756835111,77.14763038083136,4.631816556750152,160.255329084558,142.89169361100312,3642.0207957984285,57070.712278014194,12.667615213144925,508.9837886698362
1.22288,InsertToTarget,Double,3.08973,2.57604,0.458,159.5793,159.5793,0.01069,2.58889,0.458,0.0,0.0,0.0,0.99565,1.0,6,6,1,0.62138,1.04525,0.05988,0.82144,0.69888,0.06249,0.82,0.7,0.06,0.9,0.56,0.06,-2.15669,-33.62992,78.11851,-105.0241,-58.10511,123.8588,2.57604,159.5793,0.0,0.99565,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,47.98464491362771,Task3_Insertion,0.0,0.45850114360698835,1.2903271326657748,1.2903374614320888,56.87372660619771,2.5850650936604134,159.57922201840682,87.28404716965117,2193.8188226115963,56894.07523575424,6.392307554489226,236.65571623012147
1.25997,InsertToTarget,Double,2.83625,0.60441,0.11014,158.4761,158.4761,0.01737,0.60938,0.11014,0.0,0.0,0.0,0.99299,1.0,6,6,1,0.62269,1.04476,0.05993,0.82149,0.69766,0.0606,0.82,0.7,0.06,0.9,0.56,0.06,-2.13804,-33.54952,77.88782,-104.9485,-57.94181,124.0066,0.60441,158.4761,0.0,0.99299,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.961445133459105,Task3_Insertion,0.0,0.11154648214298757,0.31392047703743275,0.3139206257669528,12.503965554081748,0.6145029260742964,158.47541039543,46.69695879152054,924.1621877231134,23866.511325355663,2.418031128077132,85.61470324099804
1.29764,InsertToTarget,Double,3.86108,0.1352,0.0,157.3863,157.3863,0.02415,0.1366,0.0,0.0,0.0,0.0,0.99027,1.0,6,6,1,0.6235,1.04397,0.05994,0.82185,0.69661,0.05989,0.82,0.7,0.06,0.9,0.56,0.06,-2.1164,-33.54259,77.75999,-104.896,-57.96571,123.9983,0.1352,157.3863,0.0,0.99027,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.546323334218304,Task3_Insertion,0.0,0.01899112885778882,0.05344595161467595,0.053445952371416666,1.9803287240206533,0.1335088588244745,157.38401030600275,31.82572235634293,422.26539016851643,10218.734973494855,1.5249565388267052,36.701959904469184
1.33485,InsertToTarget,Double,4.95251,0.38157,0.05935,156.3081,156.3081,0.03085,0.38663,0.05935,0.0,0.0,0.0,0.98757,1.0,6,6,1,0.62412,1.04308,0.05995,0.82232,0.69564,0.05964,0.82,0.7,0.06,0.9,0.56,0.06,-2.09387,-33.55925,77.66657,-104.8539,-58.05524,123.9336,0.38157,156.3081,0.0,0.98757,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.87449610319793,Task3_Insertion,0.0,0.06107254074606384,0.17187390617024423,0.17187393058129274,4.511978776319766,0.3895559602339681,156.30905795890394,29.31913695640023,156.21432195050124,5057.798578518814,1.7653018422601123,12.788461154831072
1.37223,InsertToTarget,Double,6.03942,0.47645,0.07402,155.2258,155.2258,0.03758,0.4842,0.07402,0.0,0.0,0.0,0.98486,1.0,6,6,1,0.62469,1.04216,0.05995,0.82284,0.69469,0.05955,0.82,0.7,0.06,0.9,0.56,0.06,-2.07068,-33.58385,77.58408,-104.8156,-58.16739,123.8493,0.47645,155.2258,0.0,0.98486,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.7522739432852,Task3_Insertion,0.0,0.07622920489112538,0.21452865174082414,0.21452869920329143,4.5647064571182225,0.480578177423147,155.22649322844345,29.124680933768712,45.775380818283004,2038.812031944555,1.9093461785958603,4.008766851387447
1.4095,InsertToTarget,Double,7.12033,0.50933,0.08156,154.1445,154.1445,0.04428,0.51911,0.08156,0.0,0.0,0.0,0.98216,1.0,6,6,1,0.62524,1.04123,0.05995,0.82337,0.69374,0.05952,0.82,0.7,0.06,0.9,0.56,0.06,-2.04739,-33.61088,77.50523,-104.7784,-58.28828,123.7575,0.50933,154.1445,0.0,0.98216,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.83123155352837,Task3_Insertion,0.0,0.08203574662173167,0.23086974764266782,0.23086980680801208,4.125167139544985,0.5125877035650663,154.1388169800196,28.93701380295578,6.610056819132896,213.5121823050295,1.9381744673147323,0.5414611431000125
1.42973,InsertToTarget,Double,7.70498,0.53407,0.08623,153.5603,153.5603,0.04793,0.54516,0.08623,0.0,0.0,0.0,0.98069,1.0,6,6,1,0.62554,1.04073,0.05994,0.82365,0.69323,0.05949,0.82,0.7,0.06,0.9,0.56,0.06,-2.03466,-33.62539,77.46253,-104.7585,-58.35266,123.7086,0.53407,153.5603,0.0,0.98069,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,49.43153732081075,Task3_Insertion,0.0,0.08630070370897823,0.24287242794670305,0.24287249682051423,4.0482144531393045,0.5441634369872898,153.55720595270023,28.821915006800257,12.868566829181537,644.7038087254875,1.9403792335910819,0.9447730673290873
1.45038,InsertToTarget,Double,8.30312,0.55372,0.08847,152.9622,152.9622,0.05164,0.56608,0.08847,0.0,0.0,0.0,0.97919,1.0,6,6,1,0.62584,1.04021,0.05994,0.82394,0.69271,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-2.02169,-33.64018,77.41878,-104.738,-58.41942,123.6578,0.55372,152.9622,0.0,0.97919,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,48.42615012106524,Task3_Insertion,0.0,0.08927375857292118,0.251239364108127,0.2512394403649129,3.902108397964557,0.5650718129991222,152.96191879026625,28.99808971425048,28.294407102911038,238.9942500395938,1.972805469611434,2.163591848761057
1.47081,InsertToTarget,Double,8.89555,0.56268,0.09065,152.3692,152.3692,0.05532,0.57615,0.09065,0.0,0.0,0.0,0.97771,1.0,6,6,1,0.62614,1.0397,0.05994,0.82423,0.69219,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-2.0089,-33.65503,77.37564,-104.7174,-58.48724,123.6061,0.56268,152.3692,0.0,0.97771,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,48.94762604013718,Task3_Insertion,0.0,0.09163813787559648,0.25789333120922464,0.2578934136760558,3.7153299280191927,0.5766067850930642,152.36659935825824,29.082565359245883,22.695831747299536,441.85802729261655,2.015385768680602,1.969363000236495
1.5087,InsertToTarget,Double,9.99511,0.54464,0.08623,151.2666,151.2666,0.06214,0.55934,0.08623,0.0,0.0,0.0,0.97496,1.0,6,6,1,0.62668,1.03874,0.05994,0.82478,0.69124,0.05948,0.82,0.7,0.06,0.9,0.56,0.06,-1.98529,-33.68369,77.29697,-104.6789,-58.61901,123.5057,0.54464,151.2666,0.0,0.97496,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.39218791237795,Task3_Insertion,0.0,0.08819858896040905,0.24821356213216758,0.24821363566010313,3.1878784223645313,0.5557032965946413,151.2688216388294,28.963715003727543,4.77177813491383,283.64378468547034,2.0415810465888455,0.33619918775418994
1.54691,InsertToTarget,Double,11.1008,0.54503,0.08847,150.1595,150.1595,0.06902,0.56134,0.08847,0.0,0.0,0.0,0.97219,1.0,6,6,1,0.62723,1.03778,0.05994,0.82533,0.69028,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.96134,-33.71192,77.21736,-104.6402,-58.74896,123.4066,0.54503,150.1595,0.0,0.97219,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.171159382360585,Task3_Insertion,0.0,0.08927375857700373,0.25123936411961634,0.25123944036487683,2.9163168155193744,0.5646428415038204,150.1624726754324,28.997316611895503,2.38484520080982,341.58816383936767,1.9976048499796073,0.35445024600794406
1.5676,InsertToTarget,Double,11.69975,0.56021,0.08847,149.5607,149.5607,0.07274,0.57785,0.08847,0.0,0.0,0.0,0.97069,1.0,6,6,1,0.62753,1.03726,0.05994,0.82563,0.68976,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.94834,-33.7264,77.17321,-104.6191,-58.81711,123.3548,0.56021,149.5607,0.0,0.97069,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,48.332527791203255,Task3_Insertion,0.0,0.09035884202797566,0.2542930660801069,0.25429314515274554,2.808592436009852,0.5732028772271788,149.56218138286164,29.041537574057276,10.72474973626263,208.29661632207467,2.0166651757917418,1.2482760206766408
1.60534,InsertToTarget,Double,12.79654,0.54177,0.08847,148.4618,148.4618,0.07954,0.56051,0.08847,0.0,0.0,0.0,0.96795,1.0,6,6,1,0.62807,1.0363,0.05995,0.82618,0.68881,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.92486,-33.75399,77.09367,-104.5795,-58.94952,123.2539,0.54177,148.4618,0.0,0.96795,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.497085320614815,Task3_Insertion,0.0,0.08910399899346606,0.25076161728689855,0.25076169309390534,2.5162989815138266,0.5617075614724667,148.4644381661817,29.13520589763573,5.903086896255561,268.8313267734442,2.0725278198222226,0.13146600583500861
1.64249,InsertToTarget,Double,13.87387,0.53068,0.08623,147.3831,147.3831,0.08622,0.55059,0.08623,0.0,0.0,0.0,0.96525,1.0,6,6,1,0.6286,1.03536,0.05995,0.82672,0.68787,0.05948,0.82,0.7,0.06,0.9,0.56,0.06,-1.90167,-33.78085,77.01538,-104.5405,-59.07896,123.1554,0.53068,147.3831,0.0,0.96525,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.917900403768495,Task3_Insertion,0.0,0.08720657640866013,0.24542178529276762,0.24542185635995067,2.277480407929961,0.5514512322394801,147.38034366902522,28.990684017779138,9.895296353610275,346.17008394204,2.0224265740019245,0.908088402885636
1.66263,InsertToTarget,Double,14.45582,0.5452,0.08847,146.8014,146.8014,0.08985,0.56646,0.08847,0.0,0.0,0.0,0.96379,1.0,6,6,1,0.62889,1.03486,0.05994,0.827,0.68736,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.88903,-33.79457,76.97214,-104.5195,-59.14584,123.1045,0.5452,146.8014,0.0,0.96379,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,49.652432969215376,Task3_Insertion,0.0,0.0884608635457922,0.2489516698299399,0.24895174402775289,2.236417684957158,0.5642162705913348,146.79867335912812,28.881324020087995,4.737288534978069,404.30459346312017,2.0190298124734762,0.44528954117782227
1.70143,InsertToTarget,Double,15.58171,0.54625,0.08847,145.6748,145.6748,0.09683,0.56927,0.08847,0.0,0.0,0.0,0.96098,1.0,6,6,1,0.62945,1.03388,0.05994,0.82756,0.68639,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.86484,-33.82133,76.88866,-104.4779,-59.27972,123.0028,0.54625,145.6748,0.0,0.96098,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,25.773195876288696,Task3_Insertion,0.0,0.08800342395833997,0.2476643179458202,0.24766439099215112,2.069478500122895,0.5625341015303991,145.67864153677428,29.073662830800394,4.382271236002855,95.59584007878011,2.0750060161794757,0.6718785558722189
1.73893,InsertToTarget,Double,16.6709,0.53388,0.08623,144.5846,144.5846,0.10358,0.558,0.08623,0.0,0.0,0.0,0.95825,1.0,6,6,1,0.62999,1.03293,0.05995,0.82811,0.68544,0.05948,0.82,0.7,0.06,0.9,0.56,0.06,-1.84152,-33.84739,76.80821,-104.4371,-59.41185,122.9024,0.53388,144.5846,0.0,0.95825,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.666666666666604,Task3_Insertion,0.0,0.08720657640866013,0.24542178529276762,0.2454218563599157,1.8937991238064926,0.5510395769675555,144.58089811589912,29.09938533672495,3.911483613749987,67.18052492459334,2.0674356817728,0.20029491093987675
1.77809,InsertToTarget,Double,17.80407,0.54885,0.08847,143.4514,143.4514,0.11063,0.57527,0.08847,0.0,0.0,0.0,0.95541,1.0,6,6,1,0.63056,1.03195,0.05994,0.82866,0.68445,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.81704,-33.87344,76.72328,-104.3947,-59.54536,122.801,0.54885,143.4514,0.0,0.95541,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,25.536261491317763,Task3_Insertion,0.0,0.09035884203200918,0.25429306609145824,0.25429314515274554,1.8487063959792205,0.574461620864395,143.44856116392384,28.96166161079735,7.1495634973728714,60.7121571815676,2.0798365380402872,0.6741198714130858
1.81534,InsertToTarget,Double,18.88732,0.53301,0.08623,142.3672,142.3672,0.11733,0.56034,0.08623,0.0,0.0,0.0,0.95271,1.0,6,6,1,0.63109,1.03101,0.05994,0.82921,0.68352,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.79394,-33.89856,76.6423,-104.3531,-59.67816,122.7002,0.53301,142.3672,0.0,0.95271,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.845637583892614,Task3_Insertion,0.0,0.08720657640448082,0.24542178528100597,0.24542185635991035,1.6981667676183287,0.5596839767637871,142.36816849282002,29.000372558626097,1.7405979995443277,214.58697264657857,2.113740944957065,0.21461290888204504
1.85196,InsertToTarget,Double,19.95034,0.52083,0.08623,141.3033,141.3033,0.12393,0.54907,0.08623,0.0,0.0,0.0,0.95005,1.0,6,6,1,0.63161,1.03008,0.05995,0.82974,0.6826,0.05948,0.82,0.7,0.06,0.9,0.56,0.06,-1.77119,-33.92299,76.56268,-104.312,-59.80845,122.6013,0.52083,141.3033,0.0,0.95005,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.307482250136466,Task3_Insertion,0.0,0.0859783708913997,0.2419653009850934,0.2419653691002109,1.5771708542290306,0.5490187050197038,141.30639759048412,28.985865513614172,8.681230588396595,55.15865157913761,2.0910268410691173,0.6297191363345156
1.89044,InsertToTarget,Double,21.06499,0.53437,0.08847,140.1888,140.1888,0.13085,0.56492,0.08847,0.0,0.0,0.0,0.94726,1.0,6,6,1,0.63217,1.02912,0.05994,0.83029,0.68163,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.7472,-33.94741,76.47772,-104.2688,-59.94123,122.5006,0.53437,140.1888,0.0,0.94726,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,25.98752598752609,Task3_Insertion,0.0,0.08720657640866013,0.24542178529276762,0.24542185635994532,1.5226852488942804,0.559683976763805,140.19137598297544,29.07435796762843,2.205730101125692,156.1787288868742,2.0856842975602468,0.32714679999464025
1.92867,InsertToTarget,Double,22.17441,0.53625,0.08847,139.0791,139.0791,0.13773,0.5686,0.08847,0.0,0.0,0.0,0.94449,1.0,6,6,1,0.63272,1.02815,0.05994,0.83084,0.68066,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.72347,-33.97149,76.39285,-104.2249,-60.07578,122.3987,0.53625,139.0791,0.0,0.94449,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.15746795710161,Task3_Insertion,0.0,0.0883170547047238,0.24854695500682394,0.24854702882830054,1.4736786047691959,0.5703494205646457,139.076356006332,29.026247962921598,3.8184340626138114,90.56477856504125,2.110290163733448,0.4030380799432221
1.9665,InsertToTarget,Double,23.27218,0.53375,0.08623,137.981,137.981,0.14454,0.56755,0.08623,0.0,0.0,0.0,0.94174,1.0,6,6,1,0.63327,1.0272,0.05994,0.83138,0.67971,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.70001,-33.99518,76.30876,-104.181,-60.21013,122.2969,0.53375,137.981,0.0,0.94174,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.434047052603887,Task3_Insertion,0.0,0.08910399898937572,0.2507616172753873,0.250761693093844,1.4064594588482875,0.5711526806514662,137.98362257891333,28.94653539074633,4.817424562262564,64.867063660709,2.11364157360811,0.3451378090305457
2.00494,InsertToTarget,Double,24.38655,0.53957,0.08847,136.8665,136.8665,0.15146,0.57539,0.08847,0.0,0.0,0.0,0.93895,1.0,6,6,1,0.63382,1.02623,0.05994,0.83193,0.67874,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.67615,-34.01862,76.22269,-104.136,-60.34563,122.1943,0.53957,136.8665,0.0,0.93895,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.014568158168554,Task3_Insertion,0.0,0.08910399899346606,0.25076161728689855,0.2507616930939403,1.3450229540058751,0.57237561631663,136.86856505421542,29.05776816672136,2.311639645500441,157.64825158244287,2.1339378518620107,0.38384099262681753
2.04206,InsertToTarget,Double,25.46589,0.52611,0.08623,135.7866,135.7866,0.15814,0.56269,0.08623,0.0,0.0,0.0,0.93626,1.0,6,6,1,0.63435,1.02529,0.05994,0.83248,0.67781,0.05947,0.82,0.7,0.06,0.9,0.56,0.06,-1.65321,-34.04135,76.13938,-104.0917,-60.48035,122.0923,0.52611,135.7866,0.0,0.93626,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.9396551724136,Task3_Insertion,0.0,0.0859783708913997,0.2419653009850934,0.2419653691002055,1.255002149087698,0.5577220151238628,135.78817106066344,29.06768971400938,6.936485791191202,29.91038852881108,2.1403880644023734,0.3424253561998707
2.0803,InsertToTarget,Double,26.57399,0.53247,0.08847,134.6784,134.6784,0.16503,0.57108,0.08847,0.0,0.0,0.0,0.93349,1.0,6,6,1,0.6349,1.02433,0.05994,0.83302,0.67684,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.62949,-34.06389,76.05289,-104.0461,-60.61594,121.9898,0.53247,134.6784,0.0,0.93349,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.15062761506303,Task3_Insertion,0.0,0.0883170547047238,0.24854695500682394,0.24854702882830054,1.231530507471752,0.5711526806514803,134.67812591508687,28.96586448469639,0.505867115893878,172.3098589378065,2.124160364674249,0.2694288678350775
2.11936,InsertToTarget,Double,27.70637,0.54266,0.09065,133.5461,133.5461,0.17206,0.5837,0.09065,0.0,0.0,0.0,0.93065,1.0,6,6,1,0.63547,1.02335,0.05994,0.83358,0.67586,0.05945,0.82,0.7,0.06,0.9,0.56,0.06,-1.60531,-34.08627,75.96372,-103.9988,-60.75436,121.8852,0.54266,133.5461,0.0,0.93065,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,25.601638504864248,Task3_Insertion,0.0,0.09021389142660996,0.2538851380728488,0.2538852167613919,1.2009260580076837,0.5806163833508003,133.54946087498817,29.108614011188344,6.37050260455369,54.77209190826994,2.153454595509454,0.7599781290020635
2.15681,InsertToTarget,Double,28.79477,0.53112,0.08847,132.4572,132.4572,0.1788,0.57296,0.08847,0.0,0.0,0.0,0.92793,1.0,6,6,1,0.636,1.0224,0.05994,0.83413,0.67491,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.58221,-34.10801,75.87834,-103.9525,-60.89145,121.7815,0.53112,132.4572,0.0,0.92793,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.702269692923753,Task3_Insertion,0.0,0.0875407442152037,0.24636221890858187,0.24636229080183794,1.1323755562120266,0.5691626778401082,132.45171422069248,29.04873004048273,3.299837233103216,166.08663119766877,2.177074069335327,0.18896467542067188
2.19369,InsertToTarget,Double,29.86457,0.52386,0.08393,131.3871,131.3871,0.18544,0.56664,0.08393,0.0,0.0,0.0,0.92526,1.0,6,6,1,0.63653,1.02147,0.05994,0.83466,0.67399,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.55942,-34.12906,75.79411,-103.9068,-61.02596,121.6798,0.52386,131.3871,0.0,0.92526,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.11496746203903,Task3_Insertion,0.0,0.0871045296637227,0.24513459966925488,0.24513467048952223,1.0898819773412864,0.5679978331486296,131.3899817337684,28.930062933094966,6.129593417078941,94.7001455486621,2.161133329928015,0.5025836758836841
2.23204,InsertToTarget,Double,30.97576,0.53479,0.08847,130.276,130.276,0.19234,0.58009,0.08847,0.0,0.0,0.0,0.92248,1.0,6,6,1,0.63708,1.02051,0.05994,0.83521,0.67302,0.05945,0.82,0.7,0.06,0.9,0.56,0.06,-1.53571,-34.14986,75.70527,-103.859,-61.16312,121.5763,0.53479,130.276,0.0,0.92248,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.075619295958358,Task3_Insertion,0.0,0.08867015065299831,0.24954065722140356,0.24954073192872636,1.0703674639404142,0.5786589270426393,130.27496689694448,29.077530940466847,4.471806915180922,157.87597778825406,2.1602966090850977,0.5992266456651313
2.27039,InsertToTarget,Double,32.08892,0.53875,0.08847,129.1628,129.1628,0.19924,0.58607,0.08847,0.0,0.0,0.0,0.91969,1.0,6,6,1,0.63764,1.01954,0.05994,0.83576,0.67205,0.05944,0.82,0.7,0.06,0.9,0.56,0.06,-1.51206,-34.17039,75.61593,-103.8103,-61.30216,121.4714,0.53875,129.1628,0.0,0.91969,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.075619295958358,Task3_Insertion,0.0,0.09056513071505633,0.25487361512123513,0.2548736947293906,1.0522096320120464,0.58932033864313,129.15995393309802,29.047209189571625,6.105359627471868,137.01418831941297,2.2038540102763204,0.5224699821768173
2.30638,InsertToTarget,Double,33.13544,0.51821,0.08623,128.1157,128.1157,0.20572,0.56533,0.08623,0.0,0.0,0.0,0.91708,1.0,6,6,1,0.63815,1.01863,0.05994,0.83629,0.67115,0.05946,0.82,0.7,0.06,0.9,0.56,0.06,-1.48994,-34.19008,75.53249,-103.7637,-61.43741,121.3692,0.51821,128.1157,0.0,0.91708,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,27.78549597110311,Task3_Insertion,0.0,0.0863454837980425,0.24299845056594122,0.24299851956998292,0.9789133279452954,0.5661054536174077,128.11548774445657,28.94379545164649,5.1179797782642655,102.34366048576675,2.1987042426378003,0.3500621527028074
2.34454,InsertToTarget,Double,34.23961,0.5328,0.08847,127.0117,127.0117,0.21259,0.58273,0.08847,0.0,0.0,0.0,0.91431,1.0,6,6,1,0.6387,1.01767,0.05994,0.83683,0.67019,0.05945,0.82,0.7,0.06,0.9,0.56,0.06,-1.46637,-34.20955,75.44284,-103.7147,-61.57454,121.2658,0.5328,127.0117,0.0,0.91431,T3_safe_insertion,False,double_rcm_log_20260616_002628_521_cleaned_with_stages.csv,26.20545073375264,Task3_Insertion,0.0,0.08823956851706495,0.24832888907574024,0.24832896271010804,0.9671457769885476,0.5778927236088023,127.0141232304502,28.977999253510017,1.6424063750726692,110.39742350743302,2.1947949969815057,0.4115604145889311
