time,phase,mode,tip_entry_error_mm,entry_rcm_error_mm,entry_axis_error_deg,target_rcm_or_tip_error_mm,final_target_tip_error_mm,insertion_progress,insertion_intermediate_error_mm,entry_cone_angle_deg,entry_cone_violation_deg,skull_violation_mm,raw_needle_skull_penetration_mm,unsafe_needle_skull_violation_mm,arm_skull_violation_mm,entry_lambda,target_lambda,entry_segment,target_segment,joint_limits_ok,tool_x,tool_y,tool_z,tip_x,tip_y,tip_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,source_file,fps_est,stage,task_inferred,total_skull_violation_mm,cone_t2_angle_deg_geom,cone_t2_radius_mm_geom,entry_side_distance_to_entry_mm_geom,cone_t4_angle_deg_geom,cone_t4_radius_mm_geom,tip_distance_to_target_mm_geom,tip_speed_mm_s,tip_acc_mm_s2,tip_jerk_mm_s3,joint_speed_rms_deg_s,joint_acc_rms_deg_s2
1.32138,ApproachEntry,Double,441.4666,176.1845,10.17154,293.6693,293.6693,0.0,441.4666,10.17154,3.17154,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.68305,0.5943,0.02663,0.90543,0.26792,0.09003,0.82,0.7,0.06,0.9,0.56,0.06,0.37451,-59.0253,69.67984,-40.03318,-56.83989,41.99996,double_rcm_log_20260616_113317_743.csv,13.883104262113001,Unknown,Task3_Insertion,0.0,10.171774040330302,28.475873200571183,28.588427800365928,18.95198895292762,143.37780938700195,293.669903463055,373.5045626877374,6186.46951447098,39168.292448146174,36.574484675867,117.15169672944877
1.39149,ApproachEntry,Double,395.3968,153.2515,11.63909,245.2836,245.2836,0.0,395.3968,11.63909,4.63909,0.0,0.0,0.0,0.0,0.0,1.0,6,6,1,0.68422,0.6373,0.02656,0.9147,0.31778,0.09572,0.82,0.7,0.06,0.9,0.56,0.06,0.68512,-58.13689,73.03983,-43.39316,-58.51989,45.35995,double_rcm_log_20260616_113317_743.csv,14.26330052774214,Unknown,Task3_Insertion,0.0,11.63945499608351,32.53160153732503,32.7001428088186,16.63567508655499,113.19527418784578,245.280526744379,573.8247190042844,2150.0317534330375,52548.05688509527,33.007848361442065,63.750000464716294
1.46343,ApproachEntry,Double,364.3948,154.6447,12.0764,216.3666,216.3666,0.0,364.3948,12.0764,5.0764,4.67952,4.67952,4.67952,0.0,0.0,1.0,6,6,1,0.67194,0.66601,0.03106,0.90365,0.34791,0.10264,0.82,0.7,0.06,0.9,0.56,0.06,0.33202,-58.03291,76.39981,-45.07315,-61.87987,47.87994,double_rcm_log_20260616_113317_743.csv,13.900472616068924,Unknown,Task3_Insertion,4.67952,12.07661656527392,33.73562982719413,33.9238466301106,17.67008929994105,110.60653201604066,216.36464637273815,513.0075931821742,1291.4233403446185,60546.14533787441,34.03801957839136,85.00764684016325
1.53407,ApproachEntry,Double,333.0305,167.1482,13.22105,191.3788,191.3788,0.0,333.0305,13.22103,6.22103,3.2351,3.2351,3.2351,0.0,0.0,1.0,6,6,1,0.65388,0.69541,0.04211,0.88586,0.37948,0.12194,0.82,0.7,0.06,0.9,0.56,0.06,-0.42236,-58.03291,79.7598,-48.43314,-64.39986,51.23992,double_rcm_log_20260616_113317_743.csv,14.15628539071347,Unknown,Task3_Insertion,3.2351,13.22028328359721,36.8760433598187,37.12282081618624,20.97250006636933,119.19706743940424,191.37391044758434,437.0508733898645,6445.137120547534,21908.708636883897,33.5700610739868,226.16779921642444
1.60728,ApproachEntry,Double,302.4587,170.1626,14.01546,154.0953,154.0953,0.0,302.4587,14.01546,7.01546,32.15689,32.15689,32.15689,0.0,0.0,1.0,6,6,1,0.65598,0.71849,0.01864,0.89879,0.41025,0.09632,0.82,0.7,0.06,0.9,0.56,0.06,1.01848,-58.87291,83.11978,-51.79313,-63.55987,54.59991,double_rcm_log_20260616_113317_743.csv,13.659336156262807,Unknown,Task3_Insertion,32.15689,14.015915716144397,39.052192502693636,39.34613902692044,16.05420550277992,83.64430707557968,154.09629781406176,655.2790525104267,4126.532716654701,72683.13202196192,32.72338372271395,163.6061247965105
1.68381,ApproachEntry,Double,319.2913,170.59,11.77244,166.1168,166.1168,0.0,319.2913,11.77244,4.77244,18.29857,18.29857,18.29857,0.0,0.0,1.0,6,6,1,0.67517,0.70985,-0.0296,0.91815,0.39768,0.02968,0.82,0.7,0.06,0.9,0.56,0.06,4.14893,-60.34945,83.55395,-55.15311,-60.76196,57.95989,double_rcm_log_20260616_113317_743.csv,13.066771200836275,Unknown,Task3_Insertion,18.29857,11.771911859484636,32.89661678760351,33.07096748193022,12.943579953300075,71.51964000296607,166.1219651340545,384.51435471113035,4804.8041051608325,43766.6521692035,27.289202492271194,112.88166313206081
1.75685,ApproachEntry,Double,309.0671,181.7944,12.61387,157.5146,157.5146,0.0,309.0671,12.61387,5.61387,19.00635,19.00635,19.00635,0.0,0.0,1.0,6,6,1,0.66049,0.71303,-0.02623,0.90729,0.40448,0.03611,0.82,0.7,0.06,0.9,0.56,0.06,3.60258,-62.20057,86.04107,-57.01516,-58.78189,59.63988,double_rcm_log_20260616_113317_743.csv,13.691128148959475,Unknown,Task3_Insertion,19.00635,12.614914836611621,35.215502907657154,35.4299724209559,13.996250537653168,74.75042464505066,157.51300454248218,132.84032662228114,3227.538280375607,26804.27269000671,24.7919771285105,82.64994245172562
1.84513,ApproachEntry,Double,301.2121,184.5207,12.4982,149.8958,149.8958,0.0,301.2121,12.4982,5.4982,21.39454,21.39454,21.39454,0.0,0.0,1.0,6,6,1,0.65795,0.72054,-0.02582,0.90598,0.41249,0.03406,0.82,0.7,0.06,0.9,0.56,0.06,3.47019,-62.67555,86.80791,-60.37515,-55.4219,62.99987,double_rcm_log_20260616_113317_743.csv,11.32759401903037,Unknown,Task3_Insertion,21.39454,12.498613513380732,34.89602963913216,35.10463346927933,13.98122051848191,72.77348908665965,149.89277534290974,84.83330871661653,903.4101603830987,16621.548611194863,29.4806297112021,68.60389404569032
1.92158,ApproachEntry,Double,299.5984,187.6002,11.76318,150.6479,150.6479,0.0,299.5984,11.76318,4.76318,18.44341,18.44341,18.44341,0.0,0.0,1.0,6,6,1,0.65187,0.72258,-0.02011,0.89598,0.41105,0.03783,0.82,0.7,0.06,0.9,0.56,0.06,2.92624,-63.31004,87.23758,-63.73513,-52.06192,66.35986,double_rcm_log_20260616_113317_743.csv,13.080444735120972,Unknown,Task3_Insertion,18.44341,11.763415525189545,32.87320844711302,33.04718256558851,15.587368227540393,80.50314872962817,150.64452130761347,172.41878423561096,873.9523398063576,16061.427821652473,32.89803981371917,48.20270103293672
1.99258,ApproachEntry,Double,298.1726,193.215,10.9167,153.1585,153.1585,0.0,298.1726,10.9167,3.9167,12.42364,12.42364,12.42364,0.0,0.0,1.0,6,6,1,0.64373,0.72503,-0.01506,0.88229,0.40899,0.04155,0.82,0.7,0.06,0.9,0.56,0.06,2.33771,-64.1258,88.01015,-67.09512,-48.70193,69.71984,double_rcm_log_20260616_113317_743.csv,14.08450704225353,Unknown,Task3_Insertion,12.42364,10.916007746628257,30.53496000144233,30.67403043899687,18.004755607090672,92.16412806259535,153.16026475558212,190.65804129432868,1591.1085856961536,7328.134174013994,30.90484742407882,66.04259340165858
2.06526,ApproachEntry,Double,275.4912,205.4404,11.7215,132.05,132.05,0.0,275.4912,11.7215,4.7215,20.88102,20.88102,20.88102,0.0,0.0,1.0,6,6,1,0.63485,0.74366,-0.01759,0.87744,0.43119,0.04168,0.82,0.7,0.06,0.9,0.56,0.06,2.15734,-64.81929,90.58576,-69.61511,-46.18194,72.23983,double_rcm_log_20260616_113317_743.csv,13.758943313153576,Unknown,Task3_Insertion,20.88102,11.722062233258624,32.75926524314922,32.93141421491175,18.076745184366704,85.48142772645919,132.0476887340328,245.19164830997644,957.4432470457775,17414.13867193195,31.541332996138195,56.191565764352106
2.13721,ApproachEntry,Double,265.7875,216.4942,11.31689,128.6194,128.6194,0.0,265.7875,11.31689,4.31689,17.61671,17.61671,17.61671,0.0,0.0,1.0,6,6,1,0.62446,0.75394,-0.01567,0.8621,0.43799,0.04519,0.82,0.7,0.06,0.9,0.56,0.06,1.63936,-65.60197,92.27965,-72.9751,-42.82196,75.59982,double_rcm_log_20260616_113317_743.csv,13.898540653231375,Unknown,Task3_Insertion,17.61671,11.317054988967426,31.642431705466436,31.797373946872202,20.851909848263723,94.6067164716041,128.61643052114306,231.07611201657423,2472.771976191906,9167.651963561466,26.764549828901977,235.03391762488536
2.21093,ApproachEntry,Double,242.9555,223.0655,11.91623,103.8249,103.8249,0.0,242.9555,11.91623,4.91623,31.71013,31.71013,31.71013,0.0,0.0,1.0,6,6,1,0.63086,0.77752,-0.0293,0.87061,0.46375,0.03447,0.82,0.7,0.06,0.9,0.56,0.06,2.63598,-64.53362,93.30111,-75.4954,-41.98196,77.72882,double_rcm_log_20260616_113317_743.csv,13.564839934888807,Unknown,Task3_Insertion,31.71013,11.916340514870384,33.294422619566504,33.47525786810282,18.62453356750116,77.59140430188434,103.82492716106289,352.82502532073926,1393.0618691185825,27569.316143178017,28.342556392430367,291.4659864622261
2.28288,ApproachEntry,Double,237.329,220.9314,10.52587,97.53194,97.53194,0.0,237.329,10.52585,3.52585,30.76108,30.76108,30.76108,0.0,0.0,1.0,6,6,1,0.65206,0.79694,-0.04587,0.88167,0.47519,0.01545,0.82,0.7,0.06,0.9,0.56,0.06,4.50534,-61.17363,91.08516,-78.85538,-45.34195,81.08881,double_rcm_log_20260616_113317_743.csv,13.898540653231375,Unknown,Task3_Insertion,30.76108,10.524443134968662,29.452230297994497,29.57688542315007,17.946344194670175,73.1288288938407,97.5368007472052,227.1243105853848,1722.879736740037,15291.297346339377,40.49812026848781,139.2999661890252
2.35533,ApproachEntry,Double,232.2888,218.3405,9.12036,93.11724,93.11724,0.0,232.2888,9.12036,2.12036,32.46877,32.46877,32.46877,0.0,0.0,1.0,6,6,1,0.66625,0.81242,-0.04674,0.88439,0.4822,0.01128,0.82,0.7,0.06,0.9,0.56,0.06,5.18772,-57.81364,88.27629,-81.65142,-48.70193,84.44879,double_rcm_log_20260616_113317_743.csv,13.80262249827469,Unknown,Task3_Insertion,32.46877,9.120231307875653,25.558440000720182,25.639603075179387,17.893444739312034,71.36919362345034,93.11364293163491,105.83901454635384,1033.0730333992767,11741.126127347497,40.83481418171055,41.10378921139938
2.4264,ApproachEntry,Double,228.5573,216.3619,7.926,90.4794,90.4794,0.0,228.5573,7.926,0.926,32.8623,32.8623,32.8623,0.0,0.0,1.0,6,6,1,0.68019,0.82622,-0.04646,0.88601,0.48753,0.00766,0.82,0.7,0.06,0.9,0.56,0.06,5.75137,-54.45366,85.05553,-84.55692,-52.06192,87.80878,double_rcm_log_20260616_113317_743.csv,14.070634585619775,Unknown,Task3_Insertion,32.8623,7.926408044419534,22.235878513365492,22.289179901667428,18.12049924944041,71.0863516165646,90.48257622327077,90.25192042205369,196.9094963804239,9122.805926279936,38.26464452167679,29.88911745200184
2.51761,ApproachEntry,Double,222.8111,217.5248,7.4941,86.25179,86.25179,0.0,222.8111,7.4941,0.4941,33.56496,33.56496,33.56496,0.0,0.0,1.0,6,6,1,0.69375,0.84103,-0.04718,0.88735,0.49489,0.00486,0.82,0.7,0.06,0.9,0.56,0.06,6.3432,-51.09367,81.69554,-87.91691,-55.4219,91.16876,double_rcm_log_20260616_113317_743.csv,10.963710119504466,Unknown,Task3_Insertion,33.56496,7.493709035631853,21.029163026232737,21.074208888463858,18.33762896813585,70.10116800299852,86.25400976186562,119.3601807693414,863.6913569449957,4301.112970310895,37.46760816921556,21.115608083888947
2.59336,ApproachEntry,Double,214.3531,222.1287,7.48546,79.99013,79.99013,0.0,214.3531,7.48546,0.48545,34.33641,34.33641,34.33641,0.0,0.0,1.0,6,6,1,0.70594,0.8575,-0.04736,0.88933,0.50551,0.00242,0.82,0.7,0.06,0.9,0.56,0.06,6.81635,-47.73369,78.33556,-91.27689,-58.78189,94.52875,double_rcm_log_20260616_113317_743.csv,13.201320132013166,Unknown,Task3_Insertion,34.33641,7.4853609623203425,21.00586981862761,21.05076541067055,18.514213547488666,68.06656114535136,79.99040817498062,199.90037422340234,968.489262659808,3488.32347978822,40.04015886601154,31.83774534842614
2.66623,ApproachEntry,Double,197.4444,231.6817,7.40976,65.44346,65.44346,0.0,197.4444,7.40976,0.40976,41.81126,41.81126,41.81126,0.0,0.0,1.0,6,6,1,0.71277,0.87879,-0.04106,0.89133,0.52397,0.00606,0.82,0.7,0.06,0.9,0.56,0.06,6.73561,-44.3737,75.44134,-94.22305,-62.00316,97.88873,double_rcm_log_20260616_113317_743.csv,13.723068478111708,Unknown,Task3_Insertion,41.81126,7.410393966975984,20.796673271381746,20.840234346188993,17.576140275135927,59.62268155144164,65.44351304751298,245.0594212790763,510.0095407359474,5629.046327044569,41.22890745638824,22.07379882159935
2.73781,ApproachEntry,Double,183.4978,241.86,7.62463,55.87706,55.87706,0.0,183.4978,7.62463,0.62463,45.92928,45.92928,45.92928,0.0,0.0,1.0,6,6,1,0.72101,0.8981,-0.03723,0.89378,0.5402,0.00812,0.82,0.7,0.06,0.9,0.56,0.06,6.81046,-41.01372,72.08135,-97.58303,-65.36314,101.2487,double_rcm_log_20260616_113317_743.csv,13.97038278848841,Unknown,Task3_Insertion,45.92928,7.62402684176707,21.39272403202501,21.44015930257298,17.136641670320227,54.06759922683683,55.87721181304594,252.94064484929314,823.2034809187201,4402.6520915419005,42.42252213062981,22.140866944216146
2.81088,ApproachEntry,Double,165.6484,253.9797,7.85975,44.0797,44.0797,0.0,165.6484,7.85975,0.85975,55.39679,55.39679,55.39679,0.0,0.0,1.0,6,6,1,0.72592,0.9187,-0.02847,0.8951,0.559,0.0162,0.82,0.7,0.06,0.9,0.56,0.06,6.50838,-37.65373,68.72137,-100.943,-68.72313,104.6087,double_rcm_log_20260616_113317_743.csv,13.685507048036136,Unknown,Task3_Insertion,55.39679,7.859921130119014,22.05053985703414,22.102512223108402,15.424352863210611,44.05686709766752,44.08457780222014,302.31558182770465,1088.7361583477718,7024.299632370053,40.14444525309473,28.94294300765636
2.89178,ApproachEntry,Double,143.5558,268.0987,8.10215,34.43626,34.43626,0.0,143.5558,8.10215,1.10215,72.48029,72.48029,72.48029,0.0,0.0,1.0,6,6,1,0.72649,0.94044,-0.01293,0.89423,0.5802,0.03271,0.82,0.7,0.06,0.9,0.56,0.06,5.72098,-34.29375,65.36138,-104.303,-72.08311,107.9687,double_rcm_log_20260616_113317_743.csv,12.360939431396824,Unknown,Task3_Insertion,72.48029,8.102052331252938,22.725359134229233,22.78227994692672,11.144647000856002,27.746471598274354,34.43946863701588,370.7474374986966,446.3522218391487,21330.190644014678,40.71488239560377,79.45774378643573
2.96353,ApproachEntry,Double,122.272,285.3782,8.20459,45.11699,45.11699,0.0,122.272,8.20459,1.20459,80.35741,80.35741,80.35741,0.0,0.0,1.0,6,6,1,0.72587,0.96321,0.00257,0.89458,0.60364,0.04989,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.93376,62.0014,-107.663,-75.4431,111.3287,double_rcm_log_20260616_113317_743.csv,13.937282229965117,Unknown,Task3_Insertion,80.35741,8.203851831096177,23.00895368961062,23.068045276899717,9.28731050976069,19.732367357680655,45.122478876941045,277.53771700506803,2175.954483380048,12126.654533501487,31.014919866782378,225.60760765076108
3.03357,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.27755568246714,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,91.72878915983928,1977.7368675056134,12912.137798041369,10.576249621650065,220.73518530054895
3.10516,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.96843134515993,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,631.3938095549194,13843.558666406805,2.9007785717557725e-15,72.79915717388612
3.17471,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.378145219266715,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,3.33368542888002e-13,4808.346885645925,3.4809342861069267e-14,3.127057450855803e-13
3.25303,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,12.768130745658882,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,9.225307653101923e-14,6.733805414647263e-11,5.317214951750687e-14,2.0807508499166794e-13
3.32233,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.4300144300144,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,8.781212231907214e-12,6.483803272449037e-11,0.0,4.971232912138555e-13
3.39315,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.120304998587994,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,8.889840038880915e-12,6.22902495230465e-11,5.317214951750687e-14,4.951185101734077e-13
3.46376,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.162299957513044,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.2609709600486848e-12,4.604159126097871e-14,1.794851733547583e-10,6.967909240224255e-14,7.376723497738453e-13
3.5365,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.747594171020067,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,1.707707145762e-11,9.515108127243042e-11,7.057898881987199e-14,4.829244499939377e-13
3.60983,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.636983499249986,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.25607396694702e-12,1.3744897632950025e-11,1.7081580962454562e-10,1.160311428702309e-14,5.044327788465423e-13
3.68436,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.417415805715862,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.899114524108742e-13,8.461602227685082e-12,1.6820715828313315e-10,1.160311428702309e-14,3.23943296830558e-13
3.75843,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.500742540839692,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,1.2076586194466304e-11,6.088195650641249e-11,4.641245714809236e-14,3.289927916887692e-13
3.83153,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.679890560875565,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,6.021565078450869e-13,1.2962301494469466e-10,4.641245714809236e-14,4.410001947963233e-13
3.90189,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.212620807276867,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,6.757862782499732e-12,2.9056530859897064e-11,7.431033801933001e-14,4.827183163915529e-13
3.98276,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,12.365524916532706,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,5.551115123125783e-14,6.5679115326616555e-12,1.2965682864169125e-10,2.320622857404618e-14,3.1770052368074073e-13
4.05445,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.948946854512435,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,1.3972909518936427e-11,1.3465855650535283e-10,5.189070459296527e-14,5.95462566174081e-13
4.1253,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,14.11432604093153,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,1.9891280697202824e-12,1.226489197084974e-11,1.818241508429823e-10,9.354729806494551e-14,3.645331878493016e-13
4.19677,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.991884706870074,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,8.881784197001252e-13,1.1734098652115062e-11,1.288681118260047e-10,6.665481691674458e-14,6.576429541304974e-13
4.26998,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,13.659336156262723,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,4.440892098500626e-13,6.711644246471055e-12,6.050754381397185e-11,1.169341225811819e-14,5.493773919282215e-13
4.34871,ApproachEntry,Double,115.6567,294.5786,7.85361,56.60511,56.60511,0.0,115.6567,7.85361,0.85361,68.93009,68.93009,68.93009,0.0,0.0,1.0,6,6,1,0.72376,0.9722,0.0015,0.89856,0.61571,0.05005,0.82,0.7,0.06,0.9,0.56,0.06,4.88098,-30.09376,61.57118,-109.343,-77.96309,113.0087,double_rcm_log_20260616_113317_743.csv,12.70163851136808,Unknown,Task3_Insertion,68.93009,7.8532900965125005,22.032053581816534,22.083894622014547,14.114527987031703,28.203104057205096,56.60989489479725,0.0,6.821933071989596e-12,6.677073409596437e-11,4.650301812620195e-14,8.260842338200025e-14
